campaign_id,pair_id,repetition,timestamp,scenario,mode,seed,repetitions_duration_seconds,dt,speed,grid_size,avg_wait_time,flow_rate,co2_emissions,emergency_response_time,total_collisions,collision_avoided,light_avg_wait_time,heavy_avg_wait_time,light_completed,heavy_completed,vehicles_active,vehicles_completed,simulation_time
campaign_2026-03-14T00-25-45-828Z,rush_hour_rep_28,28,2026-03-14T00:25:43.251Z,rush_hour,traditional,20363017,300,0.2,1,6,49.6,3.2,455.66,40.8,234,1,50.4,0,15,0,16,16,300
campaign_2026-03-14T00-25-45-828Z,rush_hour_rep_28,28,2026-03-14T00:25:43.282Z,rush_hour,ai,20363017,300,0.2,1,6,19.7,6.8,457.58,2.8,228,0,24.9,36,24,2,11,34,300
campaign_2026-03-14T00-25-45-828Z,rush_hour_rep_29,29,2026-03-14T00:25:43.311Z,rush_hour,traditional,20363114,300,0.2,1,6,39.9,2,414.16,62.4,239,0,37.6,0,9,0,12,10,300
campaign_2026-03-14T00-25-45-828Z,rush_hour_rep_29,29,2026-03-14T00:25:43.341Z,rush_hour,ai,20363114,300,0.2,1,6,17.6,6,438.24,2.8,227,0,22.6,76.8,20,1,16,30,300
campaign_2026-03-14T00-25-45-828Z,rush_hour_rep_30,30,2026-03-14T00:25:43.397Z,rush_hour,traditional,20363211,300,0.2,1,6,66.8,3.2,488.2,0,235,1,66.8,0,16,0,14,16,300
campaign_2026-03-14T00-25-45-828Z,rush_hour_rep_30,30,2026-03-14T00:25:43.466Z,rush_hour,ai,20363211,300,0.2,1,6,25.9,8.6,492.2,2.6,222,0,29.5,20.4,37,1,13,43,300
campaign_2026-03-14T00-25-45-828Z,accident_rep_1,1,2026-03-14T00:25:43.505Z,accident,traditional,20460398,300,0.2,1,6,64.4,2.2,194.78,63.2,62,1,66,0,8,0,15,11,300
campaign_2026-03-14T00-25-45-828Z,accident_rep_1,1,2026-03-14T00:25:43.528Z,accident,ai,20460398,300,0.2,1,6,28.4,5.4,202.96,3.3,55,1,37.7,50.8,19,1,13,27,300
campaign_2026-03-14T00-25-45-828Z,accident_rep_2,2,2026-03-14T00:25:43.549Z,accident,traditional,20460495,300,0.2,1,6,70.1,2.2,195.88,25,63,0,81,0,9,0,13,11,300
campaign_2026-03-14T00-25-45-828Z,accident_rep_2,2,2026-03-14T00:25:43.565Z,accident,ai,20460495,300,0.2,1,6,26.5,5.6,189.63,2.6,57,1,37.2,0,20,0,8,28,300
campaign_2026-03-14T00-25-45-828Z,accident_rep_3,3,2026-03-14T00:25:43.580Z,accident,traditional,20460592,300,0.2,1,6,57.9,1.2,148.87,40,68,0,61.9,0,5,0,8,6,300
campaign_2026-03-14T00-25-45-828Z,accident_rep_3,3,2026-03-14T00:25:43.593Z,accident,ai,20460592,300,0.2,1,6,27.1,5.2,195.22,2.9,58,1,37.3,17,18,2,8,26,300
campaign_2026-03-14T00-25-45-828Z,accident_rep_4,4,2026-03-14T00:25:43.611Z,accident,traditional,20460689,300,0.2,1,6,70.1,1.8,197.52,0,66,0,69,78.4,8,1,9,9,300
campaign_2026-03-14T00-25-45-828Z,accident_rep_4,4,2026-03-14T00:25:43.625Z,accident,ai,20460689,300,0.2,1,6,26.2,4.6,171.4,3.1,58,2,35.4,0,17,0,11,23,300
campaign_2026-03-14T00-25-45-828Z,accident_rep_5,5,2026-03-14T00:25:43.642Z,accident,traditional,20460786,300,0.2,1,6,91.5,1.8,205.82,82,65,0,92.9,0,8,0,11,9,300
campaign_2026-03-14T00-25-45-828Z,accident_rep_5,5,2026-03-14T00:25:43.657Z,accident,ai,20460786,300,0.2,1,6,36,4.8,205.82,3,59,0,45.4,0,19,0,8,24,300
campaign_2026-03-14T00-25-45-828Z,accident_rep_6,6,2026-03-14T00:25:43.672Z,accident,traditional,20460883,300,0.2,1,6,69.8,1.6,176.47,68.6,65,0,71.3,0,6,0,12,8,300
campaign_2026-03-14T00-25-45-828Z,accident_rep_6,6,2026-03-14T00:25:43.686Z,accident,ai,20460883,300,0.2,1,6,28.2,4.6,179.48,3.5,59,0,36,0,18,0,10,23,300
campaign_2026-03-14T00-25-45-828Z,accident_rep_7,7,2026-03-14T00:25:43.704Z,accident,traditional,20460980,300,0.2,1,6,62.3,1.4,159.95,69,67,0,61.7,0,6,0,9,7,300
campaign_2026-03-14T00-25-45-828Z,accident_rep_7,7,2026-03-14T00:25:43.719Z,accident,ai,20460980,300,0.2,1,6,30.1,4.4,185.8,2.5,58,0,32.8,38,19,1,12,22,300
campaign_2026-03-14T00-25-45-828Z,accident_rep_8,8,2026-03-14T00:25:43.743Z,accident,traditional,20461077,300,0.2,1,6,72.4,1.4,166.04,80.2,65,0,71.4,0,6,0,14,7,300
campaign_2026-03-14T00-25-45-828Z,accident_rep_8,8,2026-03-14T00:25:43.764Z,accident,ai,20461077,300,0.2,1,6,20.2,5.6,180.56,2.3,56,1,29.8,29.1,17,2,10,28,300
campaign_2026-03-14T00-25-45-828Z,accident_rep_9,9,2026-03-14T00:25:43.788Z,accident,traditional,20461174,300,0.2,1,6,63.7,2.4,190.45,0,62,0,63.7,0,12,0,15,12,300
campaign_2026-03-14T00-25-45-828Z,accident_rep_9,9,2026-03-14T00:25:43.808Z,accident,ai,20461174,300,0.2,1,6,22.8,4.6,170.44,4,57,0,38.8,21,13,1,13,23,300
campaign_2026-03-14T00-25-45-828Z,accident_rep_10,10,2026-03-14T00:25:43.833Z,accident,traditional,20461271,300,0.2,1,6,60.9,2,197.02,0,65,0,65.1,44.2,8,2,11,10,300
campaign_2026-03-14T00-25-45-828Z,accident_rep_10,10,2026-03-14T00:25:43.852Z,accident,ai,20461271,300,0.2,1,6,17.8,6.2,169.78,4.1,56,1,30.6,0,18,0,7,31,300
campaign_2026-03-14T00-25-45-828Z,accident_rep_11,11,2026-03-14T00:25:43.879Z,accident,traditional,20461368,300,0.2,1,6,74.6,2,193.1,46,64,2,78,0,9,0,12,10,300
campaign_2026-03-14T00-25-45-828Z,accident_rep_11,11,2026-03-14T00:25:43.897Z,accident,ai,20461368,300,0.2,1,6,23,5,179.83,7.3,58,0,38.4,0,15,0,9,25,300
campaign_2026-03-14T00-25-45-828Z,accident_rep_12,12,2026-03-14T00:25:43.925Z,accident,traditional,20461465,300,0.2,1,6,80.5,2.4,237.62,101.2,62,0,79.7,70,10,1,14,12,300
campaign_2026-03-14T00-25-45-828Z,accident_rep_12,12,2026-03-14T00:25:43.959Z,accident,ai,20461465,300,0.2,1,6,14.4,4.2,139.86,3.8,59,1,27.5,0,11,0,11,21,300
campaign_2026-03-14T00-25-45-828Z,accident_rep_13,13,2026-03-14T00:25:43.983Z,accident,traditional,20461562,300,0.2,1,6,57,3,205.74,0,64,0,57,0,15,0,7,15,300
campaign_2026-03-14T00-25-45-828Z,accident_rep_13,13,2026-03-14T00:25:44.004Z,accident,ai,20461562,300,0.2,1,6,29.5,5.4,213.14,3,58,0,34.8,32.4,21,2,7,27,300
campaign_2026-03-14T00-25-45-828Z,accident_rep_14,14,2026-03-14T00:25:44.031Z,accident,traditional,20461659,300,0.2,1,6,54.6,3,197.69,0,62,0,54.6,0,15,0,11,15,300
campaign_2026-03-14T00-25-45-828Z,accident_rep_14,14,2026-03-14T00:25:44.055Z,accident,ai,20461659,300,0.2,1,6,28.2,7,220.36,2.6,52,0,31.9,29.2,30,1,11,35,300
campaign_2026-03-14T00-25-45-828Z,accident_rep_15,15,2026-03-14T00:25:44.077Z,accident,traditional,20461756,300,0.2,1,6,57.5,2.2,180.94,23.3,65,0,65.7,0,9,0,9,11,300
campaign_2026-03-14T00-25-45-828Z,accident_rep_15,15,2026-03-14T00:25:44.108Z,accident,ai,20461756,300,0.2,1,6,30.6,3.8,183.68,3.9,61,0,35.4,25.2,15,2,9,19,300
campaign_2026-03-14T00-25-45-828Z,accident_rep_16,16,2026-03-14T00:25:44.134Z,accident,traditional,20461853,300,0.2,1,6,77.9,1.4,167.63,0,66,0,77.9,0,7,0,11,7,300
campaign_2026-03-14T00-25-45-828Z,accident_rep_16,16,2026-03-14T00:25:44.151Z,accident,ai,20461853,300,0.2,1,6,27.6,5.8,195.12,3.6,54,0,34.4,10,23,1,13,29,300
campaign_2026-03-14T00-25-45-828Z,accident_rep_17,17,2026-03-14T00:25:44.178Z,accident,traditional,20461950,300,0.2,1,6,76.5,3.2,268.13,109,59,0,74.2,79,14,1,16,16,300
campaign_2026-03-14T00-25-45-828Z,accident_rep_17,17,2026-03-14T00:25:44.198Z,accident,ai,20461950,300,0.2,1,6,28.2,5.8,200,3.1,55,0,40.4,11.8,20,1,11,29,300
campaign_2026-03-14T00-25-45-828Z,accident_rep_18,18,2026-03-14T00:25:44.219Z,accident,traditional,20462047,300,0.2,1,6,52.4,3.2,205.58,39.7,62,0,54.5,0,14,0,10,16,300
campaign_2026-03-14T00-25-45-828Z,accident_rep_18,18,2026-03-14T00:25:44.235Z,accident,ai,20462047,300,0.2,1,6,24.1,5,184.1,8.9,59,2,33.5,0,18,0,7,25,300
campaign_2026-03-14T00-25-45-828Z,accident_rep_19,19,2026-03-14T00:25:44.255Z,accident,traditional,20462144,300,0.2,1,6,78.7,2,206.62,93.7,64,0,75.5,0,8,0,12,10,300
campaign_2026-03-14T00-25-45-828Z,accident_rep_19,19,2026-03-14T00:25:44.279Z,accident,ai,20462144,300,0.2,1,6,26.1,6,224.1,2.4,56,0,31.4,30.5,21,4,8,30,300
campaign_2026-03-14T00-25-45-828Z,accident_rep_20,20,2026-03-14T00:25:44.304Z,accident,traditional,20462241,300,0.2,1,6,84.8,2.2,233.56,174.8,65,0,81.2,30.6,9,1,9,11,300
campaign_2026-03-14T00-25-45-828Z,accident_rep_20,20,2026-03-14T00:25:44.326Z,accident,ai,20462241,300,0.2,1,6,28,4.8,187.66,3.4,58,0,40.5,24.8,16,1,10,24,300
campaign_2026-03-14T00-25-45-828Z,accident_rep_21,21,2026-03-14T00:25:44.349Z,accident,traditional,20462338,300,0.2,1,6,64.4,2.4,193.61,13.6,63,0,69.2,0,11,0,12,12,300
campaign_2026-03-14T00-25-45-828Z,accident_rep_21,21,2026-03-14T00:25:44.367Z,accident,ai,20462338,300,0.2,1,6,23.5,5.4,176.75,4.1,56,0,33.4,0,19,0,11,27,300
campaign_2026-03-14T00-25-45-828Z,accident_rep_22,22,2026-03-14T00:25:44.386Z,accident,traditional,20462435,300,0.2,1,6,73.8,2.4,231.76,0,62,1,70.1,114.6,11,1,14,12,300
campaign_2026-03-14T00-25-45-828Z,accident_rep_22,22,2026-03-14T00:25:44.404Z,accident,ai,20462435,300,0.2,1,6,26.6,5.4,192.95,4.1,57,0,39.2,14.2,18,1,9,27,300
campaign_2026-03-14T00-25-45-828Z,accident_rep_23,23,2026-03-14T00:25:44.419Z,accident,traditional,20462532,300,0.2,1,6,55.2,1.8,167.59,54.1,65,0,56.5,0,7,0,11,9,300
campaign_2026-03-14T00-25-45-828Z,accident_rep_23,23,2026-03-14T00:25:44.432Z,accident,ai,20462532,300,0.2,1,6,27.8,6,203.06,3.7,57,0,39.7,0,21,0,6,30,300
campaign_2026-03-14T00-25-45-828Z,accident_rep_24,24,2026-03-14T00:25:44.446Z,accident,traditional,20462629,300,0.2,1,6,71.7,2,204.91,60.9,64,1,85.6,0,5,0,12,10,300
campaign_2026-03-14T00-25-45-828Z,accident_rep_24,24,2026-03-14T00:25:44.459Z,accident,ai,20462629,300,0.2,1,6,30.9,5.8,220.57,8.6,57,0,47.1,0,19,0,7,29,300
campaign_2026-03-14T00-25-45-828Z,accident_rep_25,25,2026-03-14T00:25:44.473Z,accident,traditional,20462726,300,0.2,1,6,85,2,212.5,115.8,66,0,82,0,9,0,8,10,300
campaign_2026-03-14T00-25-45-828Z,accident_rep_25,25,2026-03-14T00:25:44.486Z,accident,ai,20462726,300,0.2,1,6,31.8,5.4,222.78,8.8,55,1,47.8,15.5,17,3,13,27,300
campaign_2026-03-14T00-25-45-828Z,accident_rep_26,26,2026-03-14T00:25:44.501Z,accident,traditional,20462823,300,0.2,1,6,62.7,2.2,185.34,17.8,64,0,67.5,0,10,0,13,11,300
campaign_2026-03-14T00-25-45-828Z,accident_rep_26,26,2026-03-14T00:25:44.514Z,accident,ai,20462823,300,0.2,1,6,22.1,6,178.32,2.7,55,0,34.8,0,19,0,10,30,300
campaign_2026-03-14T00-25-45-828Z,accident_rep_27,27,2026-03-14T00:25:44.528Z,accident,traditional,20462920,300,0.2,1,6,59.9,3.2,228.85,82.3,61,0,55.4,0,13,0,12,16,300
campaign_2026-03-14T00-25-45-828Z,accident_rep_27,27,2026-03-14T00:25:44.540Z,accident,ai,20462920,300,0.2,1,6,25.4,5.8,199.66,3.3,56,1,34.6,44.2,20,1,9,29,300
campaign_2026-03-14T00-25-45-828Z,accident_rep_28,28,2026-03-14T00:25:44.555Z,accident,traditional,20463017,300,0.2,1,6,69.4,1.8,178.09,0,66,0,69.4,0,9,0,9,9,300
campaign_2026-03-14T00-25-45-828Z,accident_rep_28,28,2026-03-14T00:25:44.566Z,accident,ai,20463017,300,0.2,1,6,26.6,4.6,172.39,3,56,1,33.4,10.8,18,1,15,23,300
campaign_2026-03-14T00-25-45-828Z,accident_rep_29,29,2026-03-14T00:25:44.580Z,accident,traditional,20463114,300,0.2,1,6,71.5,1.4,178.25,64.2,65,0,84.4,40,4,1,13,7,300
campaign_2026-03-14T00-25-45-828Z,accident_rep_29,29,2026-03-14T00:25:44.592Z,accident,ai,20463114,300,0.2,1,6,17.8,6.2,186.59,2.9,54,0,27.1,44.9,17,2,11,31,300
campaign_2026-03-14T00-25-45-828Z,accident_rep_30,30,2026-03-14T00:25:44.605Z,accident,traditional,20463211,300,0.2,1,6,64.1,2,175.88,25,61,0,74.4,0,8,0,18,10,300
campaign_2026-03-14T00-25-45-828Z,accident_rep_30,30,2026-03-14T00:25:44.618Z,accident,ai,20463211,300,0.2,1,6,25.1,5.4,185.49,3.1,55,0,35.8,32.4,18,1,13,27,300
campaign_2026-03-14T00-25-45-828Z,emergency_rep_1,1,2026-03-14T00:25:44.633Z,emergency,traditional,20560398,300,0.2,1,6,81,3.4,286.54,71.8,61,0,86,0,12,0,11,17,300
campaign_2026-03-14T00-25-45-828Z,emergency_rep_1,1,2026-03-14T00:25:44.646Z,emergency,ai,20560398,300,0.2,1,6,13.4,8.2,171.74,2.9,49,0,34.6,30.8,15,1,11,41,300
campaign_2026-03-14T00-25-45-828Z,emergency_rep_2,2,2026-03-14T00:25:44.662Z,emergency,traditional,20560495,300,0.2,1,6,72.9,3.2,263.49,67.8,60,0,85.5,4,9,1,15,16,300
campaign_2026-03-14T00-25-45-828Z,emergency_rep_2,2,2026-03-14T00:25:44.674Z,emergency,ai,20560495,300,0.2,1,6,12.9,8.8,188.58,2.6,50,1,32.8,38.6,15,2,6,44,300
campaign_2026-03-14T00-25-45-828Z,emergency_rep_3,3,2026-03-14T00:25:44.691Z,emergency,traditional,20560592,300,0.2,1,6,68.8,2.4,204.92,36.1,64,0,75.8,0,10,0,10,12,300
campaign_2026-03-14T00-25-45-828Z,emergency_rep_3,3,2026-03-14T00:25:44.703Z,emergency,ai,20560592,300,0.2,1,6,17.7,8,216.22,2.8,50,0,30.4,43.7,19,3,10,40,300
campaign_2026-03-14T00-25-45-828Z,emergency_rep_4,4,2026-03-14T00:25:44.720Z,emergency,traditional,20560689,300,0.2,1,6,68.2,3.2,251.63,40.6,60,0,68.9,88,14,1,14,16,300
campaign_2026-03-14T00-25-45-828Z,emergency_rep_4,4,2026-03-14T00:25:44.742Z,emergency,ai,20560689,300,0.2,1,6,17.1,9.6,195.92,2.8,47,0,30.5,0,27,0,8,48,300
campaign_2026-03-14T00-25-45-828Z,emergency_rep_5,5,2026-03-14T00:25:44.756Z,emergency,traditional,20560786,300,0.2,1,6,73.7,2,209.93,65.3,62,0,90.4,0,4,0,16,10,300
campaign_2026-03-14T00-25-45-828Z,emergency_rep_5,5,2026-03-14T00:25:44.767Z,emergency,ai,20560786,300,0.2,1,6,16.3,9,187.51,2.8,49,0,34.9,0,21,0,7,45,300
campaign_2026-03-14T00-25-45-828Z,emergency_rep_6,6,2026-03-14T00:25:44.780Z,emergency,traditional,20560883,300,0.2,1,6,62.3,1.6,178.08,48.6,63,0,69.8,56.6,5,1,16,8,300
campaign_2026-03-14T00-25-45-828Z,emergency_rep_6,6,2026-03-14T00:25:44.793Z,emergency,ai,20560883,300,0.2,1,6,19.5,9.2,233.41,2.9,46,0,33.6,62.6,23,2,12,46,300
campaign_2026-03-14T00-25-45-828Z,emergency_rep_7,7,2026-03-14T00:25:44.818Z,emergency,traditional,20560980,300,0.2,1,6,72.1,4,300.75,63.9,58,1,79.1,0,12,0,14,20,300
campaign_2026-03-14T00-25-45-828Z,emergency_rep_7,7,2026-03-14T00:25:44.850Z,emergency,ai,20560980,300,0.2,1,6,14.6,10.4,235.76,2.8,45,0,32,60.7,18,3,8,52,300
campaign_2026-03-14T00-25-45-828Z,emergency_rep_8,8,2026-03-14T00:25:44.880Z,emergency,traditional,20561077,300,0.2,1,6,72.4,3.2,263.88,103.6,62,2,63,0,12,0,10,16,300
campaign_2026-03-14T00-25-45-828Z,emergency_rep_8,8,2026-03-14T00:25:44.907Z,emergency,ai,20561077,300,0.2,1,6,23.8,7.6,220.21,3,51,1,42.6,27.1,20,2,10,38,300
campaign_2026-03-14T00-25-45-828Z,emergency_rep_9,9,2026-03-14T00:25:44.931Z,emergency,traditional,20561174,300,0.2,1,6,60.5,2.6,212.45,60.7,65,0,61.4,0,9,0,7,13,300
campaign_2026-03-14T00-25-45-828Z,emergency_rep_9,9,2026-03-14T00:25:44.949Z,emergency,ai,20561174,300,0.2,1,6,16.4,9.6,204.08,2.9,47,0,37.5,39.6,20,1,8,48,300
campaign_2026-03-14T00-25-45-828Z,emergency_rep_10,10,2026-03-14T00:25:44.972Z,emergency,traditional,20561271,300,0.2,1,6,76.6,1.8,196.34,126.4,63,0,63.2,0,7,0,15,9,300
campaign_2026-03-14T00-25-45-828Z,emergency_rep_10,10,2026-03-14T00:25:44.993Z,emergency,ai,20561271,300,0.2,1,6,16.4,7.4,172.16,2.8,52,0,35.7,0,17,0,9,37,300
campaign_2026-03-14T00-25-45-828Z,emergency_rep_11,11,2026-03-14T00:25:45.014Z,emergency,traditional,20561368,300,0.2,1,6,65.5,3.4,272.04,72,61,0,66.1,33.4,9,1,11,17,300
campaign_2026-03-14T00-25-45-828Z,emergency_rep_11,11,2026-03-14T00:25:45.037Z,emergency,ai,20561368,300,0.2,1,6,20.3,7.4,198.98,2.7,51,0,35.1,24.5,20,2,11,37,300
campaign_2026-03-14T00-25-45-828Z,emergency_rep_12,12,2026-03-14T00:25:45.063Z,emergency,traditional,20561465,300,0.2,1,6,62.5,3.8,275.38,93.4,60,0,49.7,0,13,0,12,19,300
campaign_2026-03-14T00-25-45-828Z,emergency_rep_12,12,2026-03-14T00:25:45.083Z,emergency,ai,20561465,300,0.2,1,6,21.4,9.8,239.03,3,49,0,37.1,47.2,27,1,3,49,300
campaign_2026-03-14T00-25-45-828Z,emergency_rep_13,13,2026-03-14T00:25:45.115Z,emergency,traditional,20561562,300,0.2,1,6,80.3,3,257.98,31.6,63,0,92.7,33.6,12,1,9,15,300
campaign_2026-03-14T00-25-45-828Z,emergency_rep_13,13,2026-03-14T00:25:45.152Z,emergency,ai,20561562,300,0.2,1,6,17.7,8.6,195.93,2.6,50,0,31.9,24.6,23,1,7,43,300
campaign_2026-03-14T00-25-45-828Z,emergency_rep_14,14,2026-03-14T00:25:45.187Z,emergency,traditional,20561659,300,0.2,1,6,80.9,3,258.49,77.5,61,0,82.7,0,12,0,13,15,300
campaign_2026-03-14T00-25-45-828Z,emergency_rep_14,14,2026-03-14T00:25:45.211Z,emergency,ai,20561659,300,0.2,1,6,16.9,8.6,185.05,2.6,49,0,33,0,22,0,9,43,300
campaign_2026-03-14T00-25-45-828Z,emergency_rep_15,15,2026-03-14T00:25:45.234Z,emergency,traditional,20561756,300,0.2,1,6,66.2,3.2,253.48,71.1,59,0,64.8,0,9,0,16,16,300
campaign_2026-03-14T00-25-45-828Z,emergency_rep_15,15,2026-03-14T00:25:45.251Z,emergency,ai,20561756,300,0.2,1,6,19.6,9.6,251.11,3,47,0,37.5,38.7,21,4,8,48,300
campaign_2026-03-14T00-25-45-828Z,emergency_rep_16,16,2026-03-14T00:25:45.271Z,emergency,traditional,20561853,300,0.2,1,6,64.4,3.4,244.25,55.8,59,1,69,0,12,0,15,17,300
campaign_2026-03-14T00-25-45-828Z,emergency_rep_16,16,2026-03-14T00:25:45.290Z,emergency,ai,20561853,300,0.2,1,6,13.3,8.8,171.7,3,50,0,30.8,0,19,0,6,44,300
campaign_2026-03-14T00-25-45-828Z,emergency_rep_17,17,2026-03-14T00:25:45.321Z,emergency,traditional,20561950,300,0.2,1,6,53.7,4.8,305.78,57.2,58,0,55.7,42.7,15,3,10,24,300
campaign_2026-03-14T00-25-45-828Z,emergency_rep_17,17,2026-03-14T00:25:45.350Z,emergency,ai,20561950,300,0.2,1,6,16.6,8.6,192.23,2.9,49,0,32.5,15.6,21,2,9,43,300
campaign_2026-03-14T00-25-45-828Z,emergency_rep_18,18,2026-03-14T00:25:45.389Z,emergency,traditional,20562047,300,0.2,1,6,70.3,3.6,275.31,59.6,60,0,78.9,0,11,0,12,18,300
campaign_2026-03-14T00-25-45-828Z,emergency_rep_18,18,2026-03-14T00:25:45.413Z,emergency,ai,20562047,300,0.2,1,6,14.8,8.4,192.99,3,47,0,41,45.3,13,2,14,42,300
campaign_2026-03-14T00-25-45-828Z,emergency_rep_19,19,2026-03-14T00:25:45.446Z,emergency,traditional,20562144,300,0.2,1,6,68.1,3.2,292.82,67.2,61,0,59.7,164.8,9,1,12,16,300
campaign_2026-03-14T00-25-45-828Z,emergency_rep_19,19,2026-03-14T00:25:45.467Z,emergency,ai,20562144,300,0.2,1,6,24,9,269.34,3.2,48,0,35.1,42.3,26,4,9,45,300
campaign_2026-03-14T00-25-45-828Z,emergency_rep_20,20,2026-03-14T00:25:45.488Z,emergency,traditional,20562241,300,0.2,1,6,48.8,3.6,227.3,64.8,60,0,42.1,0,12,0,12,18,300
campaign_2026-03-14T00-25-45-828Z,emergency_rep_20,20,2026-03-14T00:25:45.500Z,emergency,ai,20562241,300,0.2,1,6,22.1,9.6,237.69,2.7,47,0,40.3,54.6,25,1,8,48,300
campaign_2026-03-14T00-25-45-828Z,emergency_rep_21,21,2026-03-14T00:25:45.515Z,emergency,traditional,20562338,300,0.2,1,6,69.3,3.6,258.49,67,56,0,70.7,0,14,0,20,18,300
campaign_2026-03-14T00-25-45-828Z,emergency_rep_21,21,2026-03-14T00:25:45.532Z,emergency,ai,20562338,300,0.2,1,6,19.5,11.6,246.17,2.9,41,0,33.3,32.8,32,2,10,58,300
campaign_2026-03-14T00-25-45-828Z,emergency_rep_22,22,2026-03-14T00:25:45.557Z,emergency,traditional,20562435,300,0.2,1,6,79.5,3.6,298.57,119.1,60,0,68.9,0,14,0,12,18,300
campaign_2026-03-14T00-25-45-828Z,emergency_rep_22,22,2026-03-14T00:25:45.577Z,emergency,ai,20562435,300,0.2,1,6,20.2,9.8,219.37,2.7,45,0,34.5,26.2,28,1,11,49,300
campaign_2026-03-14T00-25-45-828Z,emergency_rep_23,23,2026-03-14T00:25:45.598Z,emergency,traditional,20562532,300,0.2,1,6,63.4,4,292.03,71.7,60,0,65.1,38.3,13,2,10,20,300
campaign_2026-03-14T00-25-45-828Z,emergency_rep_23,23,2026-03-14T00:25:45.613Z,emergency,ai,20562532,300,0.2,1,6,21.9,10.6,252.81,2.8,44,0,35.1,73.6,31,1,9,53,300
campaign_2026-03-14T00-25-45-828Z,emergency_rep_24,24,2026-03-14T00:25:45.632Z,emergency,traditional,20562629,300,0.2,1,6,70.3,3.8,294.44,70.2,61,1,72.2,0,11,0,9,19,300
campaign_2026-03-14T00-25-45-828Z,emergency_rep_24,24,2026-03-14T00:25:45.648Z,emergency,ai,20562629,300,0.2,1,6,19.1,9.2,203.86,2.8,48,0,35.1,0,25,0,8,46,300
campaign_2026-03-14T00-25-45-828Z,emergency_rep_25,25,2026-03-14T00:25:45.663Z,emergency,traditional,20562726,300,0.2,1,6,69.8,1.6,187.46,82.4,64,0,69.4,64.4,6,1,14,8,300
campaign_2026-03-14T00-25-45-828Z,emergency_rep_25,25,2026-03-14T00:25:45.676Z,emergency,ai,20562726,300,0.2,1,6,18.1,9.2,236.79,3.1,50,1,35,44.1,20,3,5,46,300
campaign_2026-03-14T00-25-45-828Z,emergency_rep_26,26,2026-03-14T00:25:45.689Z,emergency,traditional,20562823,300,0.2,1,6,58.7,2.2,189.58,45.4,62,0,72.1,0,6,0,16,11,300
campaign_2026-03-14T00-25-45-828Z,emergency_rep_26,26,2026-03-14T00:25:45.699Z,emergency,ai,20562823,300,0.2,1,6,15.8,9,196.11,2.7,48,0,29.8,56.8,22,1,10,45,300
campaign_2026-03-14T00-25-45-828Z,emergency_rep_27,27,2026-03-14T00:25:45.717Z,emergency,traditional,20562920,300,0.2,1,6,69.6,3,246.2,81.4,63,0,66.2,0,11,0,9,15,300
campaign_2026-03-14T00-25-45-828Z,emergency_rep_27,27,2026-03-14T00:25:45.732Z,emergency,ai,20562920,300,0.2,1,6,18.4,9.2,198.66,2.8,47,0,35.2,0,24,0,10,46,300
campaign_2026-03-14T00-25-45-828Z,emergency_rep_28,28,2026-03-14T00:25:45.749Z,emergency,traditional,20563017,300,0.2,1,6,66.4,3.2,250.76,67.5,61,1,67.2,0,10,0,12,16,300
campaign_2026-03-14T00-25-45-828Z,emergency_rep_28,28,2026-03-14T00:25:45.762Z,emergency,ai,20563017,300,0.2,1,6,17.8,10.6,237.73,2.7,45,1,33.5,26.4,25,4,7,53,300
campaign_2026-03-14T00-25-45-828Z,emergency_rep_29,29,2026-03-14T00:25:45.775Z,emergency,traditional,20563114,300,0.2,1,6,68.2,2.6,210.49,30.5,63,0,75.6,0,11,0,11,13,300
campaign_2026-03-14T00-25-45-828Z,emergency_rep_29,29,2026-03-14T00:25:45.789Z,emergency,ai,20563114,300,0.2,1,6,23.8,9.8,233.5,2.9,45,0,36.5,0,32,0,11,49,300
campaign_2026-03-14T00-25-45-828Z,emergency_rep_30,30,2026-03-14T00:25:45.810Z,emergency,traditional,20563211,300,0.2,1,6,82.2,4,349.54,63.3,58,0,87.7,140.6,13,1,14,20,300
campaign_2026-03-14T00-25-45-828Z,emergency_rep_30,30,2026-03-14T00:25:45.827Z,emergency,ai,20563211,300,0.2,1,6,16.6,11.4,215.36,2.9,43,0,35.7,16.2,26,1,7,57,300
