timestamp,scenario,mode,repetition,seed,grid_size,duration,avg_wait_time,flow_rate,co2_emissions,emergency_response_time,total_collisions
2026-03-14T16:46:05.839Z,accident,rl,5,20464906,4,120,22.6,2.5,52.64,0,25
2026-03-14T16:46:05.841Z,accident,traditional,6,20465003,4,120,29,1,54.95,0,26
2026-03-14T16:46:05.842Z,accident,ai,6,20465003,4,120,11.2,5,51.38,2.8,23
2026-03-14T16:46:05.844Z,accident,rl,6,20465003,4,120,17.9,3.5,51.66,1.2,23
2026-03-14T16:46:05.846Z,emergency,traditional,1,20564518,4,120,26.2,5.5,74.24,19.2,21
2026-03-14T16:46:05.847Z,emergency,ai,1,20564518,4,120,10.8,12.5,67.93,1.8,16
2026-03-14T16:46:05.849Z,emergency,rl,1,20564518,4,120,12.2,6,55.03,13.9,21
2026-03-14T16:46:05.850Z,emergency,traditional,2,20564615,4,120,18,4,54.3,17.6,21
2026-03-14T16:46:05.852Z,emergency,ai,2,20564615,4,120,8.8,14,58.85,1.7,13
2026-03-14T16:46:05.854Z,emergency,rl,2,20564615,4,120,12.3,9.5,65.76,19.6,18
2026-03-14T16:46:05.855Z,emergency,traditional,3,20564712,4,120,21.2,3.5,52.67,0,22
2026-03-14T16:46:05.857Z,emergency,ai,3,20564712,4,120,9.5,11.5,68.04,1.8,16
2026-03-14T16:46:05.859Z,emergency,rl,3,20564712,4,120,12.8,7.5,59.2,9.6,19
2026-03-14T16:46:05.860Z,emergency,traditional,4,20564809,4,120,30.6,4.5,78.02,43.5,21
2026-03-14T16:46:05.862Z,emergency,ai,4,20564809,4,120,6.1,12,52.21,1.9,17
2026-03-14T16:46:05.864Z,emergency,rl,4,20564809,4,120,20.5,1.5,45.71,0,25
2026-03-14T16:46:05.865Z,emergency,traditional,5,20564906,4,120,20.6,5,66.15,19.1,21
2026-03-14T16:46:05.867Z,emergency,ai,5,20564906,4,120,9.5,10,57.62,1.7,18
2026-03-14T16:46:05.868Z,emergency,rl,5,20564906,4,120,10.9,5,53.9,13.4,23
2026-03-14T16:46:05.870Z,emergency,traditional,6,20565003,4,120,24.1,5.5,67.05,14.7,19
2026-03-14T16:46:05.872Z,emergency,ai,6,20565003,4,120,7.9,12.5,63.88,1.5,15
2026-03-14T16:46:05.874Z,emergency,rl,6,20565003,4,120,15.1,10.5,73.16,15.1,16
2026-03-14T16:46:05.876Z,normal,traditional,1,20264578,4,180,21.1,2.7,66.76,11.8,29
2026-03-14T16:46:05.878Z,normal,ai,1,20264578,4,180,22.7,7.3,104.57,1.8,23
2026-03-14T16:46:05.880Z,normal,rl,1,20264578,4,180,9,8.3,77.62,9.8,22
2026-03-14T16:46:05.883Z,normal,traditional,2,20264675,4,180,27.3,3.3,79.93,6.2,29
2026-03-14T16:46:05.884Z,normal,ai,2,20264675,4,180,12.6,6,79.82,1.5,26
2026-03-14T16:46:05.887Z,normal,rl,2,20264675,4,180,14.5,7.3,81.95,12.8,24
2026-03-14T16:46:05.889Z,normal,traditional,3,20264772,4,180,21.8,4.7,93.22,26.6,24
2026-03-14T16:46:05.891Z,normal,ai,3,20264772,4,180,22,5.7,99.18,1.2,26
2026-03-14T16:46:05.894Z,normal,rl,3,20264772,4,180,14.1,6.3,85.96,23,24
2026-03-14T16:46:05.896Z,normal,traditional,4,20264869,4,180,8.7,4.3,59.58,0,28
2026-03-14T16:46:05.898Z,normal,ai,4,20264869,4,180,14.7,6,78.35,1.6,25
2026-03-14T16:46:05.901Z,normal,rl,4,20264869,4,180,12.9,7.7,77.29,5.6,23
2026-03-14T16:46:05.904Z,normal,traditional,5,20264966,4,180,24.5,5,90.48,52,26
2026-03-14T16:46:05.906Z,normal,ai,5,20264966,4,180,12.4,10.7,91.38,1.7,19
2026-03-14T16:46:05.908Z,normal,rl,5,20264966,4,180,12,7.3,81.01,27.8,25
2026-03-14T16:46:05.910Z,normal,traditional,6,20265063,4,180,29.1,5.7,124.43,0,26
2026-03-14T16:46:05.912Z,normal,ai,6,20265063,4,180,15.1,8.3,90.11,2,22
2026-03-14T16:46:05.914Z,normal,rl,6,20265063,4,180,12.2,7.7,77.03,31.4,23
2026-03-14T16:46:05.919Z,rush_hour,traditional,1,20364578,4,180,6.4,6.7,223.19,3.3,134
2026-03-14T16:46:05.924Z,rush_hour,ai,1,20364578,4,180,5.7,11.7,231.11,1.9,128
2026-03-14T16:46:05.929Z,rush_hour,rl,1,20364578,4,180,4.3,13.3,228.24,9.9,125
2026-03-14T16:46:05.933Z,rush_hour,traditional,2,20364675,4,180,9.5,5.3,231.09,6,136
2026-03-14T16:46:05.939Z,rush_hour,ai,2,20364675,4,180,6.8,9.3,234.69,1.9,132
2026-03-14T16:46:05.943Z,rush_hour,rl,2,20364675,4,180,5.4,12,229.4,4.4,128
2026-03-14T16:46:05.947Z,rush_hour,traditional,3,20364772,4,180,10.8,5.3,232.7,15.4,136
2026-03-14T16:46:05.952Z,rush_hour,ai,3,20364772,4,180,5.6,13.7,235.58,1.5,125
2026-03-14T16:46:05.957Z,rush_hour,rl,3,20364772,4,180,4.6,14.7,226.82,2.9,125
2026-03-14T16:46:05.961Z,rush_hour,traditional,4,20364869,4,180,10.1,7.3,246.74,20.4,135
2026-03-14T16:46:05.966Z,rush_hour,ai,4,20364869,4,180,7.1,14.7,251.17,1.6,125
2026-03-14T16:46:05.972Z,rush_hour,rl,4,20364869,4,180,6,10.7,227.93,11.5,129
2026-03-14T16:46:05.976Z,rush_hour,traditional,5,20364966,4,180,7.5,5,237.13,0,140
2026-03-14T16:46:05.981Z,rush_hour,ai,5,20364966,4,180,4.8,11.3,224.84,1.6,130
2026-03-14T16:46:05.985Z,rush_hour,rl,5,20364966,4,180,6.3,9,226.64,9.3,131
2026-03-14T16:46:05.990Z,rush_hour,traditional,6,20365063,4,180,10.1,5,229.66,0,138
2026-03-14T16:46:05.994Z,rush_hour,ai,6,20365063,4,180,5.6,11.3,231.72,1.4,129
2026-03-14T16:46:05.999Z,rush_hour,rl,6,20365063,4,180,6.6,14.3,244.39,11.6,124
2026-03-14T16:46:06.001Z,accident,traditional,1,20464578,4,180,13,2,69.23,0,37
2026-03-14T16:46:06.003Z,accident,ai,1,20464578,4,180,14.8,6,100.22,2.6,34
2026-03-14T16:46:06.006Z,accident,rl,1,20464578,4,180,16.8,4.3,87.1,49,36
2026-03-14T16:46:06.008Z,accident,traditional,2,20464675,4,180,28.6,2,93.24,0,39
2026-03-14T16:46:06.010Z,accident,ai,2,20464675,4,180,9.7,6,78.44,2.1,34
2026-03-14T16:46:06.013Z,accident,rl,2,20464675,4,180,19.8,5.3,94.06,2.4,34
2026-03-14T16:46:06.015Z,accident,traditional,3,20464772,4,180,27.1,1.3,74.36,53,38
2026-03-14T16:46:06.017Z,accident,ai,3,20464772,4,180,14.8,6,91.85,1.9,31
2026-03-14T16:46:06.020Z,accident,rl,3,20464772,4,180,16.5,5.3,91.06,28.8,34
2026-03-14T16:46:06.022Z,accident,traditional,4,20464869,4,180,18.8,2.3,74.71,0,38
2026-03-14T16:46:06.024Z,accident,ai,4,20464869,4,180,14.4,6,87.92,1.9,34
2026-03-14T16:46:06.025Z,accident,rl,4,20464869,4,180,8.2,4.3,70.76,6.9,35
2026-03-14T16:46:06.028Z,accident,traditional,5,20464966,4,180,8.6,1.3,62.35,0,38
2026-03-14T16:46:06.029Z,accident,ai,5,20464966,4,180,10.9,6.3,91.57,2.4,33
2026-03-14T16:46:06.032Z,accident,rl,5,20464966,4,180,14.4,4.3,84.5,61.8,36
2026-03-14T16:46:06.034Z,accident,traditional,6,20465063,4,180,26,1.3,75.04,0,41
2026-03-14T16:46:06.036Z,accident,ai,6,20465063,4,180,7.6,5,72.48,1.8,35
2026-03-14T16:46:06.038Z,accident,rl,6,20465063,4,180,7.4,3.7,68.62,7.1,36
2026-03-14T16:46:06.040Z,emergency,traditional,1,20564578,4,180,10.5,3.3,76.07,9.3,36
2026-03-14T16:46:06.042Z,emergency,ai,1,20564578,4,180,8.5,13,98.99,1.6,23
2026-03-14T16:46:06.044Z,emergency,rl,1,20564578,4,180,15,8.7,129.98,21.9,30
2026-03-14T16:46:06.047Z,emergency,traditional,2,20564675,4,180,26.5,5.3,115.98,24.2,35
2026-03-14T16:46:06.049Z,emergency,ai,2,20564675,4,180,8.7,13,92.43,1.8,23
2026-03-14T16:46:06.051Z,emergency,rl,2,20564675,4,180,10.4,7.7,89.38,11.7,32
2026-03-14T16:46:06.055Z,emergency,traditional,3,20564772,4,180,29.4,7.3,159.1,33.1,31
2026-03-14T16:46:06.057Z,emergency,ai,3,20564772,4,180,11.5,8.3,93.23,1.9,29
2026-03-14T16:46:06.060Z,emergency,rl,3,20564772,4,180,10.7,8.7,97.36,9.2,29
2026-03-14T16:46:06.062Z,emergency,traditional,4,20564869,4,180,22.3,3.3,94.15,30.1,37
2026-03-14T16:46:06.064Z,emergency,ai,4,20564869,4,180,11.9,11.7,102.16,1.9,26
2026-03-14T16:46:06.066Z,emergency,rl,4,20564869,4,180,17,9,119.26,10.2,28
2026-03-14T16:46:06.069Z,emergency,traditional,5,20564966,4,180,17.2,5.7,92.97,18.5,32
2026-03-14T16:46:06.071Z,emergency,ai,5,20564966,4,180,6.4,11.3,78.31,1.6,26
2026-03-14T16:46:06.074Z,emergency,rl,5,20564966,4,180,16.8,6,105.19,23.1,34
2026-03-14T16:46:06.076Z,emergency,traditional,6,20565063,4,180,24.9,4.7,100.99,34.1,34
2026-03-14T16:46:06.078Z,emergency,ai,6,20565063,4,180,9.7,12.3,95.78,1.8,24
2026-03-14T16:46:06.080Z,emergency,rl,6,20565063,4,180,12.4,8,95.04,17.3,28
2026-03-14T16:46:06.084Z,normal,traditional,1,20264638,4,240,35.6,3.8,126.05,30,36
2026-03-14T16:46:06.087Z,normal,ai,1,20264638,4,240,14.2,10,127.31,1.9,26
2026-03-14T16:46:06.091Z,normal,rl,1,20264638,4,240,11.9,7.8,102.64,1.8,32
2026-03-14T16:46:06.094Z,normal,traditional,2,20264735,4,240,22.2,4.5,111.48,11.8,38
2026-03-14T16:46:06.097Z,normal,ai,2,20264735,4,240,14.7,9.5,128.99,2.1,29
2026-03-14T16:46:06.099Z,normal,rl,2,20264735,4,240,8,5.8,82.74,2,36
2026-03-14T16:46:06.103Z,normal,traditional,3,20264832,4,240,20.6,3.8,100,0,39
2026-03-14T16:46:06.106Z,normal,ai,3,20264832,4,240,16.9,7.3,120.53,3.6,32
2026-03-14T16:46:06.109Z,normal,rl,3,20264832,4,240,15.2,5,99.73,2.2,38
2026-03-14T16:46:06.113Z,normal,traditional,4,20264929,4,240,33.7,6.3,184.63,0,35
2026-03-14T16:46:06.117Z,normal,ai,4,20264929,4,240,15.6,9,127.91,1.2,30
2026-03-14T16:46:06.120Z,normal,rl,4,20264929,4,240,14.5,7.8,114.15,20.6,32
2026-03-14T16:46:06.124Z,normal,traditional,5,20265026,4,240,37.8,2.8,113.41,0,40
2026-03-14T16:46:06.127Z,normal,ai,5,20265026,4,240,14.9,8.5,116.97,1.9,30
2026-03-14T16:46:06.130Z,normal,rl,5,20265026,4,240,16.7,8.3,130.06,16.3,31
2026-03-14T16:46:06.133Z,normal,traditional,6,20265123,4,240,22.7,5,119.18,0,36
2026-03-14T16:46:06.136Z,normal,ai,6,20265123,4,240,14.7,9.5,129.41,1.5,29
2026-03-14T16:46:06.139Z,normal,rl,6,20265123,4,240,16,7.8,133,12.6,30
2026-03-14T16:46:06.144Z,rush_hour,traditional,1,20364638,4,240,7,5.3,308.95,1.6,184
2026-03-14T16:46:06.150Z,rush_hour,ai,1,20364638,4,240,6.9,12.5,329.41,1.7,170
2026-03-14T16:46:06.156Z,rush_hour,rl,1,20364638,4,240,5.9,9,305.54,14.6,177
2026-03-14T16:46:06.163Z,rush_hour,traditional,2,20364735,4,240,12.5,7.5,338.01,22.8,180
2026-03-14T16:46:06.170Z,rush_hour,ai,2,20364735,4,240,6.8,14.5,325.85,1.7,169
2026-03-14T16:46:06.176Z,rush_hour,rl,2,20364735,4,240,5.5,12.5,311.92,19.6,172
2026-03-14T16:46:06.182Z,rush_hour,traditional,3,20364832,4,240,6.9,6.3,304.47,1.2,183
2026-03-14T16:46:06.188Z,rush_hour,ai,3,20364832,4,240,6.8,14.3,334.46,1.6,169
2026-03-14T16:46:06.194Z,rush_hour,rl,3,20364832,4,240,5.5,12.3,310.13,1.4,171
2026-03-14T16:46:06.199Z,rush_hour,traditional,4,20364929,4,240,7.1,6.8,305.87,1.8,182
2026-03-14T16:46:06.205Z,rush_hour,ai,4,20364929,4,240,6.7,13.3,317.57,1.7,169
2026-03-14T16:46:06.211Z,rush_hour,rl,4,20364929,4,240,6.8,11.5,309.76,3,172
2026-03-14T16:46:06.218Z,rush_hour,traditional,5,20365026,4,240,9.4,6.3,319.21,8.2,181
2026-03-14T16:46:06.224Z,rush_hour,ai,5,20365026,4,240,5.8,10.3,303.94,1.7,174
2026-03-14T16:46:06.230Z,rush_hour,rl,5,20365026,4,240,7.4,11.8,317.45,1.2,170
2026-03-14T16:46:06.237Z,rush_hour,traditional,6,20365123,4,240,7.6,5.3,313,12.6,186
2026-03-14T16:46:06.243Z,rush_hour,ai,6,20365123,4,240,6.4,13.3,324.98,1.9,170
2026-03-14T16:46:06.250Z,rush_hour,rl,6,20365123,4,240,6,11.5,317.04,12.7,170
2026-03-14T16:46:06.252Z,accident,traditional,1,20464638,4,240,23.3,2.3,113.24,49.8,53
2026-03-14T16:46:06.255Z,accident,ai,1,20464638,4,240,7,4.3,94.74,1.7,50
2026-03-14T16:46:06.258Z,accident,rl,1,20464638,4,240,20.5,4.8,133.92,22,46
2026-03-14T16:46:06.260Z,accident,traditional,2,20464735,4,240,17.1,2.5,108.43,16.5,53
2026-03-14T16:46:06.263Z,accident,ai,2,20464735,4,240,5.7,4.8,90.86,2.1,47
2026-03-14T16:46:06.266Z,accident,rl,2,20464735,4,240,14.5,3.5,104.28,8.2,50
2026-03-14T16:46:06.268Z,accident,traditional,3,20464832,4,240,25.8,2.8,125.08,35.8,52
2026-03-14T16:46:06.271Z,accident,ai,3,20464832,4,240,14.7,5.5,123.72,4,46
2026-03-14T16:46:06.277Z,accident,rl,3,20464832,4,240,18,3.5,114.36,0,49
2026-03-14T16:46:06.280Z,accident,traditional,4,20464929,4,240,20.8,2,99.23,0,51
2026-03-14T16:46:06.283Z,accident,ai,4,20464929,4,240,13.6,7,121.85,1.5,43
2026-03-14T16:46:06.286Z,accident,rl,4,20464929,4,240,13.8,5.3,111.6,5.6,46
2026-03-14T16:46:06.288Z,accident,traditional,5,20465026,4,240,16.9,2.5,100.87,19,51
2026-03-14T16:46:06.291Z,accident,ai,5,20465026,4,240,11.7,5.8,111.59,1.9,47
2026-03-14T16:46:06.293Z,accident,rl,5,20465026,4,240,13.4,4.3,115.53,17.7,49
2026-03-14T16:46:06.296Z,accident,traditional,6,20465123,4,240,31.1,2,110.22,0,52
2026-03-14T16:46:06.299Z,accident,ai,6,20465123,4,240,10.9,6.5,116.04,2.6,46
2026-03-14T16:46:06.302Z,accident,rl,6,20465123,4,240,12.8,5,118.3,39.2,47
2026-03-14T16:46:06.306Z,emergency,traditional,1,20564638,4,240,24.5,7.3,173.23,21.6,41
2026-03-14T16:46:06.309Z,emergency,ai,1,20564638,4,240,7.5,11.8,114.95,1.8,34
2026-03-14T16:46:06.312Z,emergency,rl,1,20564638,4,240,12.3,9.8,146,11.7,37
2026-03-14T16:46:06.315Z,emergency,traditional,2,20564735,4,240,14.7,5.5,119.24,8.6,45
2026-03-14T16:46:06.318Z,emergency,ai,2,20564735,4,240,7.5,14.3,124.54,2,30
2026-03-14T16:46:06.320Z,emergency,rl,2,20564735,4,240,15,7,149.05,17,43
2026-03-14T16:46:06.323Z,emergency,traditional,3,20564832,4,240,26.6,4.8,153.64,20.6,47
2026-03-14T16:46:06.326Z,emergency,ai,3,20564832,4,240,7.1,12,108.99,1.6,33
2026-03-14T16:46:06.329Z,emergency,rl,3,20564832,4,240,12.1,5.3,118.93,22.1,47
2026-03-14T16:46:06.332Z,emergency,traditional,4,20564929,4,240,22.2,4.5,127.31,19.2,47
2026-03-14T16:46:06.335Z,emergency,ai,4,20564929,4,240,8.1,13,123.6,1.7,31
2026-03-14T16:46:06.338Z,emergency,rl,4,20564929,4,240,14.1,9.5,147.29,11.3,38
2026-03-14T16:46:06.342Z,emergency,traditional,5,20565026,4,240,21.8,5.3,132.28,0,46
2026-03-14T16:46:06.345Z,emergency,ai,5,20565026,4,240,9.9,12.5,143.03,1.8,33
2026-03-14T16:46:06.348Z,emergency,rl,5,20565026,4,240,13.8,8,135.83,18.1,41
2026-03-14T16:46:06.351Z,emergency,traditional,6,20565123,4,240,20.3,7.8,157.78,14.9,40
2026-03-14T16:46:06.354Z,emergency,ai,6,20565123,4,240,6.5,11.3,102.83,1.6,34
2026-03-14T16:46:06.357Z,emergency,rl,6,20565123,4,240,14.7,7.3,129.34,16.3,41
2026-03-14T16:46:06.360Z,normal,traditional,1,20266518,6,120,0,0,27,0,18
2026-03-14T16:46:06.363Z,normal,ai,1,20266518,6,120,29.3,5,64.76,3.3,16
2026-03-14T16:46:06.366Z,normal,rl,1,20266518,6,120,24.3,6.5,61.51,4.2,12
2026-03-14T16:46:06.370Z,normal,traditional,2,20266615,6,120,53.9,1,39.34,0,17
2026-03-14T16:46:06.373Z,normal,ai,2,20266615,6,120,28,7,86.66,2.9,14
2026-03-14T16:46:06.377Z,normal,rl,2,20266615,6,120,36.8,4.5,69.63,26.3,15
2026-03-14T16:46:06.381Z,normal,traditional,3,20266712,6,120,30.9,2,38.16,6.2,14
2026-03-14T16:46:06.384Z,normal,ai,3,20266712,6,120,34.5,6,76.71,3.1,14
2026-03-14T16:46:06.388Z,normal,rl,3,20266712,6,120,32.8,6.5,82.09,19,13
2026-03-14T16:46:06.391Z,normal,traditional,4,20266809,6,120,33.6,2,40.85,0,15
2026-03-14T16:46:06.394Z,normal,ai,4,20266809,6,120,25.9,5,66.66,3.2,16
2026-03-14T16:46:06.397Z,normal,rl,4,20266809,6,120,20.4,4,44.34,27,13
2026-03-14T16:46:06.402Z,normal,traditional,5,20266906,6,120,43.3,1.5,39.46,0,15
2026-03-14T16:46:06.405Z,normal,ai,5,20266906,6,120,21.4,2.5,41,3.6,17
2026-03-14T16:46:06.409Z,normal,rl,5,20266906,6,120,23.5,7,72.09,0,15
2026-03-14T16:46:06.413Z,normal,traditional,6,20267003,6,120,49.4,1.5,43.22,0,16
2026-03-14T16:46:06.416Z,normal,ai,6,20267003,6,120,40.7,4.5,73.87,0,17
2026-03-14T16:46:06.420Z,normal,rl,6,20267003,6,120,27.4,3,49.49,29.4,17
2026-03-14T16:46:06.428Z,rush_hour,traditional,1,20366518,6,120,39.2,1.5,153.13,0,89
2026-03-14T16:46:06.436Z,rush_hour,ai,1,20366518,6,120,18,6,162.88,2.5,87
2026-03-14T16:46:06.444Z,rush_hour,rl,1,20366518,6,120,30.3,5.5,176.17,34,86
2026-03-14T16:46:06.452Z,rush_hour,traditional,2,20366615,6,120,46.2,2.5,164.53,41.6,88
2026-03-14T16:46:06.460Z,rush_hour,ai,2,20366615,6,120,20,7,170.05,2.6,86
2026-03-14T16:46:06.468Z,rush_hour,rl,2,20366615,6,120,22.9,4.5,160.7,0,88
2026-03-14T16:46:06.476Z,rush_hour,traditional,3,20366712,6,120,40.9,2,154.91,0,89
2026-03-14T16:46:06.484Z,rush_hour,ai,3,20366712,6,120,20.8,4.5,161.63,3.6,90
2026-03-14T16:46:06.492Z,rush_hour,rl,3,20366712,6,120,9.8,4.5,143.46,0,86
2026-03-14T16:46:06.498Z,rush_hour,traditional,4,20366809,6,120,56.6,0.5,143.77,0,91
2026-03-14T16:46:06.505Z,rush_hour,ai,4,20366809,6,120,15.6,7.5,166.37,3.5,84
2026-03-14T16:46:06.512Z,rush_hour,rl,4,20366809,6,120,8.1,3.5,141.74,26.4,87
2026-03-14T16:46:06.523Z,rush_hour,traditional,5,20366906,6,120,45.4,1,145.24,0,89
2026-03-14T16:46:06.531Z,rush_hour,ai,5,20366906,6,120,18.1,5.5,169.57,2.6,88
2026-03-14T16:46:06.539Z,rush_hour,rl,5,20366906,6,120,19.8,4,158.14,38.8,89
2026-03-14T16:46:06.546Z,rush_hour,traditional,6,20367003,6,120,29.5,1,142.8,0,90
2026-03-14T16:46:06.553Z,rush_hour,ai,6,20367003,6,120,20.5,7.5,171.15,2.1,85
2026-03-14T16:46:06.561Z,rush_hour,rl,6,20367003,6,120,14.6,7,174.25,14.7,87
2026-03-14T16:46:06.565Z,accident,traditional,1,20466518,6,120,76,0.5,50.4,78.8,24
2026-03-14T16:46:06.568Z,accident,ai,1,20466518,6,120,24.5,3.5,58.12,3.2,22
2026-03-14T16:46:06.572Z,accident,rl,1,20466518,6,120,35,2.5,59.67,25.6,23
2026-03-14T16:46:06.576Z,accident,traditional,2,20466615,6,120,45,1.5,49.26,0,21
2026-03-14T16:46:06.580Z,accident,ai,2,20466615,6,120,22,6.5,86.19,2.5,20
2026-03-14T16:46:06.584Z,accident,rl,2,20466615,6,120,45.1,2.5,81.62,45.6,24
2026-03-14T16:46:06.587Z,accident,traditional,3,20466712,6,120,0,0,37.5,0,25
2026-03-14T16:46:06.590Z,accident,ai,3,20466712,6,120,23.9,4,60.29,3.4,22
2026-03-14T16:46:06.593Z,accident,rl,3,20466712,6,120,27.6,2.5,47.2,0,19
2026-03-14T16:46:06.596Z,accident,traditional,4,20466809,6,120,0,0,40.5,0,27
2026-03-14T16:46:06.598Z,accident,ai,4,20466809,6,120,28.6,5,72.07,3.1,21
2026-03-14T16:46:06.602Z,accident,rl,4,20466809,6,120,29.5,3.5,61.23,27.6,21
2026-03-14T16:46:06.605Z,accident,traditional,5,20466906,6,120,45.4,0.5,41.93,0,24
2026-03-14T16:46:06.608Z,accident,ai,5,20466906,6,120,23.2,3,51.02,2.4,21
2026-03-14T16:46:06.611Z,accident,rl,5,20466906,6,120,34.8,2.5,51.82,0,19
2026-03-14T16:46:06.614Z,accident,traditional,6,20467003,6,120,17.8,1,42.79,0,25
2026-03-14T16:46:06.616Z,accident,ai,6,20467003,6,120,31.5,2,55.18,7.8,25
2026-03-14T16:46:06.619Z,accident,rl,6,20467003,6,120,22.2,4,57.68,0,22
2026-03-14T16:46:06.623Z,emergency,traditional,1,20566518,6,120,53.9,2.5,65.06,7.8,20
2026-03-14T16:46:06.627Z,emergency,ai,1,20566518,6,120,17.8,7,67.87,2.9,20
2026-03-14T16:46:06.631Z,emergency,rl,1,20566518,6,120,25,2.5,69.51,10.4,22
