timestamp,scenario,mode,repetition,seed,avg_wait_time,flow_rate,co2_emissions,emergency_response_time,total_collisions,collision_avoided,vehicles_completed
2026-03-14T00:37:24.805Z,rush_hour,ai,3,20360592,19.1,4,154.57,2.7,88,0,8
2026-03-14T00:37:24.816Z,rush_hour,rl,3,20360592,23,3,154.1,0,90,0,6
2026-03-14T00:37:24.829Z,rush_hour,traditional,4,20360689,25.1,2.5,146.05,0,86,0,5
2026-03-14T00:37:24.841Z,rush_hour,ai,4,20360689,23.6,7.5,176.34,2.9,84,0,15
2026-03-14T00:37:24.854Z,rush_hour,rl,4,20360689,20.3,4.5,164.46,91.4,88,0,9
2026-03-14T00:37:24.870Z,rush_hour,traditional,5,20360786,28,2.5,148.14,0,86,1,5
2026-03-14T00:37:24.895Z,rush_hour,ai,5,20360786,20.8,6,163.08,2.8,85,0,12
2026-03-14T00:37:24.910Z,rush_hour,rl,5,20360786,20.1,5,164.84,15,89,0,10
2026-03-14T00:37:24.922Z,accident,traditional,1,20460398,30.7,1,41.15,0,22,0,2
2026-03-14T00:37:24.930Z,accident,ai,1,20460398,21.2,4,53.68,4.1,19,0,8
2026-03-14T00:37:24.938Z,accident,rl,1,20460398,43.4,1,45.7,0,23,0,2
2026-03-14T00:37:24.946Z,accident,traditional,2,20460495,52.3,2,62.26,36,22,0,4
2026-03-14T00:37:24.955Z,accident,ai,2,20460495,27.6,5.5,70.55,2.7,19,1,11
2026-03-14T00:37:24.963Z,accident,rl,2,20460495,40.8,4.5,82.19,22.3,21,0,9
2026-03-14T00:37:24.969Z,accident,traditional,3,20460592,0,0,36,0,24,0,0
2026-03-14T00:37:24.977Z,accident,ai,3,20460592,38.5,4,80.42,3.6,21,1,8
2026-03-14T00:37:24.985Z,accident,rl,3,20460592,25.8,2.5,50.98,0,22,0,5
2026-03-14T00:37:24.990Z,accident,traditional,4,20460689,56.8,1,67.98,0,23,0,2
2026-03-14T00:37:24.995Z,accident,ai,4,20460689,17.8,4.5,55.27,2.1,21,1,9
2026-03-14T00:37:25.000Z,accident,rl,4,20460689,28.1,1.5,47.42,0,24,0,3
2026-03-14T00:37:25.007Z,accident,traditional,5,20460786,0,0,31.5,0,21,0,0
2026-03-14T00:37:25.012Z,accident,ai,5,20460786,23.8,3,53.37,2.2,22,0,6
2026-03-14T00:37:25.019Z,accident,rl,5,20460786,50.5,1.5,60.78,79.4,24,0,3
2026-03-14T00:37:25.025Z,emergency,traditional,1,20560398,48.8,1,48.92,76.8,21,0,2
2026-03-14T00:37:25.032Z,emergency,ai,1,20560398,16.5,5.5,56.39,2.9,19,0,11
2026-03-14T00:37:25.038Z,emergency,rl,1,20560398,25.1,2.5,49.94,20.6,20,0,5
2026-03-14T00:37:25.043Z,emergency,traditional,2,20560495,32.9,1,44.43,43.8,22,0,2
2026-03-14T00:37:25.047Z,emergency,ai,2,20560495,13,6.5,56.08,2.4,19,0,13
2026-03-14T00:37:25.053Z,emergency,rl,2,20560495,44,4,83.47,41.8,20,1,8
2026-03-14T00:37:25.058Z,emergency,traditional,3,20560592,29.5,1.5,46.48,36.1,20,0,3
2026-03-14T00:37:25.063Z,emergency,ai,3,20560592,14.6,9,82.28,2.8,16,0,18
2026-03-14T00:37:25.070Z,emergency,rl,3,20560592,41,3.5,78.11,62.5,22,0,7
2026-03-14T00:37:25.077Z,emergency,traditional,4,20560689,58.3,1,68.64,0,22,0,2
2026-03-14T00:37:25.082Z,emergency,ai,4,20560689,17.2,8,70.44,2.6,19,0,16
2026-03-14T00:37:25.088Z,emergency,rl,4,20560689,28.2,6,98.34,35.2,18,0,12
2026-03-14T00:37:25.092Z,emergency,traditional,5,20560786,15,0.5,37.74,17,23,0,1
2026-03-14T00:37:25.096Z,emergency,ai,5,20560786,5,6,45.84,2.5,21,0,12
2026-03-14T00:37:25.101Z,emergency,rl,5,20560786,33.6,5,78.93,20.7,20,1,10
