timestamp,scenario,mode,repetition,seed,avg_wait_time,flow_rate,co2_emissions,emergency_response_time,total_collisions,collision_avoided,vehicles_completed
2026-03-14T16:49:06.376Z,rush_hour,ai_full,13,20361562,16.6,10,281.32,3.1,127,0,30
2026-03-14T16:49:06.387Z,rush_hour,ai_no_adaptive,13,20361562,17.7,6.7,248.38,2.6,130,0,20
2026-03-14T16:49:06.398Z,rush_hour,ai_no_preemption,13,20361562,16.6,10,281.32,3.1,127,0,30
2026-03-14T16:49:06.409Z,rush_hour,ai_no_rules,13,20361562,16.6,10,281.32,3.1,127,0,30
2026-03-14T16:49:06.423Z,rush_hour,traditional,14,20361659,61.5,2.7,269.38,0,138,0,8
2026-03-14T16:49:06.436Z,rush_hour,ai_full,14,20361659,14.9,7.7,249.57,2.7,131,0,23
2026-03-14T16:49:06.449Z,rush_hour,ai_no_adaptive,14,20361659,16.4,5.7,245.92,2.4,133,0,17
2026-03-14T16:49:06.461Z,rush_hour,ai_no_preemption,14,20361659,14.9,7.7,249.57,2.7,131,0,23
2026-03-14T16:49:06.473Z,rush_hour,ai_no_rules,14,20361659,14.9,7.7,249.57,2.7,131,0,23
2026-03-14T16:49:06.485Z,rush_hour,traditional,15,20361756,35.1,3.7,252.47,0,134,0,11
2026-03-14T16:49:06.497Z,rush_hour,ai_full,15,20361756,22.2,6.3,267.73,3,134,1,19
2026-03-14T16:49:06.509Z,rush_hour,ai_no_adaptive,15,20361756,18.5,3.3,229.73,2.7,135,1,10
2026-03-14T16:49:06.521Z,rush_hour,ai_no_preemption,15,20361756,22.2,6.3,267.73,3,134,1,19
2026-03-14T16:49:06.532Z,rush_hour,ai_no_rules,15,20361756,22.2,6.3,267.73,3,134,1,19
2026-03-14T16:49:06.545Z,accident,traditional,1,20460398,65.5,2.3,114.7,17.4,37,0,7
2026-03-14T16:49:06.553Z,accident,ai_full,1,20460398,27.1,6.3,153.41,3.8,32,0,19
2026-03-14T16:49:06.560Z,accident,ai_no_adaptive,1,20460398,26.4,5.7,112.39,3.7,32,0,17
2026-03-14T16:49:06.566Z,accident,ai_no_preemption,1,20460398,27.1,6.3,153.41,3.8,32,0,19
2026-03-14T16:49:06.571Z,accident,ai_no_rules,1,20460398,27.1,6.3,153.41,3.8,32,0,19
2026-03-14T16:49:06.580Z,accident,traditional,2,20460495,71.2,1.7,99,0,36,0,5
2026-03-14T16:49:06.586Z,accident,ai_full,2,20460495,18.4,7.7,107.69,3.3,29,0,23
2026-03-14T16:49:06.593Z,accident,ai_no_adaptive,2,20460495,31.9,5,113.53,3.1,32,0,15
2026-03-14T16:49:06.600Z,accident,ai_no_preemption,2,20460495,18.4,7.7,107.69,3.3,29,0,23
2026-03-14T16:49:06.607Z,accident,ai_no_rules,2,20460495,18.4,7.7,107.69,3.3,29,0,23
2026-03-14T16:49:06.612Z,accident,traditional,3,20460592,36.3,0.7,63.73,0,36,0,2
2026-03-14T16:49:06.617Z,accident,ai_full,3,20460592,20.6,5.3,95.54,3.4,31,0,16
2026-03-14T16:49:06.622Z,accident,ai_no_adaptive,3,20460592,19.7,2.7,74.89,3.2,34,0,8
2026-03-14T16:49:06.627Z,accident,ai_no_preemption,3,20460592,20.6,5.3,95.54,3.4,31,0,16
2026-03-14T16:49:06.632Z,accident,ai_no_rules,3,20460592,20.6,5.3,95.54,3.4,31,0,16
2026-03-14T16:49:06.636Z,accident,traditional,4,20460689,33.8,2.3,85.49,0,36,0,7
2026-03-14T16:49:06.640Z,accident,ai_full,4,20460689,15.5,4,80.09,2,35,1,12
2026-03-14T16:49:06.645Z,accident,ai_no_adaptive,4,20460689,23.6,3.7,99.76,15.7,36,0,11
2026-03-14T16:49:06.649Z,accident,ai_no_preemption,4,20460689,15.5,4,80.09,2,35,1,12
2026-03-14T16:49:06.653Z,accident,ai_no_rules,4,20460689,15.5,4,80.09,2,35,1,12
2026-03-14T16:49:06.659Z,accident,traditional,5,20460786,38.7,0.7,67.13,0,38,0,2
2026-03-14T16:49:06.664Z,accident,ai_full,5,20460786,29.5,3.7,96.42,2,35,0,11
2026-03-14T16:49:06.670Z,accident,ai_no_adaptive,5,20460786,29.3,3.7,93.37,2,33,0,11
2026-03-14T16:49:06.676Z,accident,ai_no_preemption,5,20460786,29.5,3.7,96.42,2,35,0,11
2026-03-14T16:49:06.681Z,accident,ai_no_rules,5,20460786,29.5,3.7,96.42,2,35,0,11
2026-03-14T16:49:06.686Z,accident,traditional,6,20460883,69.5,1.3,84.78,0,33,0,4
2026-03-14T16:49:06.691Z,accident,ai_full,6,20460883,23.5,5.3,102.71,2.5,33,1,16
2026-03-14T16:49:06.695Z,accident,ai_no_adaptive,6,20460883,19.2,2,68.67,3.5,34,0,6
2026-03-14T16:49:06.700Z,accident,ai_no_preemption,6,20460883,23.5,5.3,102.71,2.5,33,1,16
2026-03-14T16:49:06.705Z,accident,ai_no_rules,6,20460883,23.5,5.3,102.71,2.5,33,1,16
2026-03-14T16:49:06.710Z,accident,traditional,7,20460980,78.4,1,85.46,0,37,1,3
2026-03-14T16:49:06.716Z,accident,ai_full,7,20460980,24,5.7,106.99,3.2,32,1,17
2026-03-14T16:49:06.720Z,accident,ai_no_adaptive,7,20460980,21.6,3.7,86.35,3.2,34,0,11
2026-03-14T16:49:06.725Z,accident,ai_no_preemption,7,20460980,24,5.7,106.99,3.2,32,1,17
2026-03-14T16:49:06.730Z,accident,ai_no_rules,7,20460980,24,5.7,106.99,3.2,32,1,17
2026-03-14T16:49:06.736Z,accident,traditional,8,20461077,55.6,1.7,90.51,39.4,35,0,5
2026-03-14T16:49:06.740Z,accident,ai_full,8,20461077,13.7,6,87.43,2.6,32,0,18
2026-03-14T16:49:06.745Z,accident,ai_no_adaptive,8,20461077,21.6,5.7,108.52,2.8,29,0,17
2026-03-14T16:49:06.750Z,accident,ai_no_preemption,8,20461077,13.7,6,87.43,2.6,32,0,18
2026-03-14T16:49:06.754Z,accident,ai_no_rules,8,20461077,13.7,6,87.43,2.6,32,0,18
2026-03-14T16:49:06.759Z,accident,traditional,9,20461174,63.9,2,111.73,85.9,35,0,6
2026-03-14T16:49:06.764Z,accident,ai_full,9,20461174,21.5,6.7,122.12,2.4,31,1,20
2026-03-14T16:49:06.769Z,accident,ai_no_adaptive,9,20461174,22.4,4.3,96.32,2.5,36,0,13
2026-03-14T16:49:06.774Z,accident,ai_no_preemption,9,20461174,21.5,6.7,122.12,2.4,31,1,20
2026-03-14T16:49:06.778Z,accident,ai_no_rules,9,20461174,21.5,6.7,122.12,2.4,31,1,20
2026-03-14T16:49:06.785Z,accident,traditional,10,20461271,64,1,78.18,0,36,1,3
2026-03-14T16:49:06.791Z,accident,ai_full,10,20461271,35.2,7,181.38,3,29,0,21
2026-03-14T16:49:06.797Z,accident,ai_no_adaptive,10,20461271,38.9,4.3,116.41,2.9,33,0,13
2026-03-14T16:49:06.803Z,accident,ai_no_preemption,10,20461271,35.2,7,181.38,3,29,0,21
2026-03-14T16:49:06.810Z,accident,ai_no_rules,10,20461271,35.2,7,181.38,3,29,0,21
2026-03-14T16:49:06.816Z,accident,traditional,11,20461368,75.6,1.3,97.31,112.4,35,0,4
2026-03-14T16:49:06.820Z,accident,ai_full,11,20461368,28.1,6,122.71,4.3,32,0,18
2026-03-14T16:49:06.826Z,accident,ai_no_adaptive,11,20461368,41.4,4.7,130.71,4.9,34,0,14
2026-03-14T16:49:06.831Z,accident,ai_no_preemption,11,20461368,28.1,6,122.71,4.3,32,0,18
2026-03-14T16:49:06.836Z,accident,ai_no_rules,11,20461368,28.1,6,122.71,4.3,32,0,18
2026-03-14T16:49:06.842Z,accident,traditional,12,20461465,31.7,1.3,72.39,22.8,36,0,4
2026-03-14T16:49:06.846Z,accident,ai_full,12,20461465,18.1,6,103.11,4,32,0,18
2026-03-14T16:49:06.851Z,accident,ai_no_adaptive,12,20461465,23.6,4.3,94.82,3.1,34,0,13
2026-03-14T16:49:06.856Z,accident,ai_no_preemption,12,20461465,18.1,6,103.11,4,32,0,18
2026-03-14T16:49:06.861Z,accident,ai_no_rules,12,20461465,18.1,6,103.11,4,32,0,18
2026-03-14T16:49:06.866Z,accident,traditional,13,20461562,40.7,2.3,108.04,3,34,0,7
2026-03-14T16:49:06.872Z,accident,ai_full,13,20461562,21.8,6.7,121.24,2.4,32,0,20
2026-03-14T16:49:06.877Z,accident,ai_no_adaptive,13,20461562,22.6,5.7,117.39,3.1,33,0,17
2026-03-14T16:49:06.882Z,accident,ai_no_preemption,13,20461562,21.8,6.7,121.24,2.4,32,0,20
2026-03-14T16:49:06.887Z,accident,ai_no_rules,13,20461562,21.8,6.7,121.24,2.4,32,0,20
2026-03-14T16:49:06.893Z,accident,traditional,14,20461659,56.9,3,131.77,0,34,0,9
2026-03-14T16:49:06.898Z,accident,ai_full,14,20461659,35.1,5,123.43,4,32,0,15
2026-03-14T16:49:06.904Z,accident,ai_no_adaptive,14,20461659,43,5.3,145.55,4,33,0,16
2026-03-14T16:49:06.910Z,accident,ai_no_preemption,14,20461659,35.1,5,123.43,4,32,0,15
2026-03-14T16:49:06.915Z,accident,ai_no_rules,14,20461659,35.1,5,123.43,4,32,0,15
2026-03-14T16:49:06.921Z,accident,traditional,15,20461756,31.7,1.3,71.26,0,36,0,4
2026-03-14T16:49:06.926Z,accident,ai_full,15,20461756,30.5,4.7,110.61,2.8,34,0,14
2026-03-14T16:49:06.931Z,accident,ai_no_adaptive,15,20461756,22.3,3.3,84.69,4.5,34,0,10
2026-03-14T16:49:06.936Z,accident,ai_no_preemption,15,20461756,30.5,4.7,110.61,2.8,34,0,14
2026-03-14T16:49:06.942Z,accident,ai_no_rules,15,20461756,30.5,4.7,110.61,2.8,34,0,14
2026-03-14T16:49:06.948Z,emergency,traditional,1,20560398,57,2,96.5,0,35,0,6
2026-03-14T16:49:06.954Z,emergency,ai_full,1,20560398,18.6,8.7,116.12,2.7,29,0,26
2026-03-14T16:49:06.960Z,emergency,ai_no_adaptive,1,20560398,20.3,9,123.58,2.7,28,0,27
2026-03-14T16:49:06.965Z,emergency,ai_no_preemption,1,20560398,18.6,8.7,116.12,2.7,29,0,26
2026-03-14T16:49:06.971Z,emergency,ai_no_rules,1,20560398,18.6,8.7,116.12,2.7,29,0,26
2026-03-14T16:49:06.975Z,emergency,traditional,2,20560495,46.3,2,96.54,76,34,0,6
2026-03-14T16:49:06.980Z,emergency,ai_full,2,20560495,20.7,8.7,133.45,3.3,27,0,26
2026-03-14T16:49:06.984Z,emergency,ai_no_adaptive,2,20560495,19.6,6.7,101.5,3,28,0,20
2026-03-14T16:49:06.989Z,emergency,ai_no_preemption,2,20560495,20.7,8.7,133.45,3.3,27,0,26
2026-03-14T16:49:06.993Z,emergency,ai_no_rules,2,20560495,20.7,8.7,133.45,3.3,27,0,26
2026-03-14T16:49:06.999Z,emergency,traditional,3,20560592,63.4,2.7,118.12,48.8,32,0,8
2026-03-14T16:49:07.005Z,emergency,ai_full,3,20560592,17.8,10.3,124.17,2.7,26,0,31
2026-03-14T16:49:07.010Z,emergency,ai_no_adaptive,3,20560592,18.4,7.7,117.44,2.8,30,0,23
2026-03-14T16:49:07.015Z,emergency,ai_no_preemption,3,20560592,17.8,10.3,124.17,2.7,26,0,31
2026-03-14T16:49:07.020Z,emergency,ai_no_rules,3,20560592,17.8,10.3,124.17,2.7,26,0,31
2026-03-14T16:49:07.027Z,emergency,traditional,4,20560689,76.7,2.7,131.17,62.2,31,0,8
2026-03-14T16:49:07.032Z,emergency,ai_full,4,20560689,17.1,9.7,117.29,3,27,0,29
2026-03-14T16:49:07.038Z,emergency,ai_no_adaptive,4,20560689,15.8,8.7,104.25,3.1,26,0,26
2026-03-14T16:49:07.043Z,emergency,ai_no_preemption,4,20560689,17.1,9.7,117.29,3,27,0,29
2026-03-14T16:49:07.048Z,emergency,ai_no_rules,4,20560689,17.1,9.7,117.29,3,27,0,29
2026-03-14T16:49:07.054Z,emergency,traditional,5,20560786,74.6,1.3,92.59,15.2,36,0,4
2026-03-14T16:49:07.059Z,emergency,ai_full,5,20560786,10.7,9.3,104.94,3.1,27,0,28
2026-03-14T16:49:07.064Z,emergency,ai_no_adaptive,5,20560786,14.2,9.3,106.12,3,27,0,28
2026-03-14T16:49:07.069Z,emergency,ai_no_preemption,5,20560786,10.7,9.3,104.94,3.1,27,0,28
2026-03-14T16:49:07.075Z,emergency,ai_no_rules,5,20560786,10.7,9.3,104.94,3.1,27,0,28
2026-03-14T16:49:07.083Z,emergency,traditional,6,20560883,81.1,2,122.65,75.9,35,1,6
2026-03-14T16:49:07.089Z,emergency,ai_full,6,20560883,10.4,10,94.73,2.9,26,0,30
2026-03-14T16:49:07.096Z,emergency,ai_no_adaptive,6,20560883,10.5,8.3,85.46,2.9,25,0,25
