timestamp,scenario,mode,repetition,seed,avg_wait_time,flow_rate,co2_emissions,emergency_response_time,total_collisions,collision_avoided,vehicles_completed
2026-03-19T11:12:54.013Z,accident,ai,1,20460398,27.1,6.3,153.41,3.8,32,0,19
2026-03-19T11:12:54.021Z,accident,rl,1,20460398,39.8,2.3,93.35,33.9,35,0,7
2026-03-19T11:12:54.030Z,accident,traditional,2,20460495,71.2,1.7,99,0,36,0,5
2026-03-19T11:12:54.039Z,accident,ai,2,20460495,18.4,7.7,107.69,3.3,29,0,23
2026-03-19T11:12:54.047Z,accident,rl,2,20460495,32.2,3.7,106.38,53.6,33,0,11
2026-03-19T11:12:54.055Z,accident,traditional,3,20460592,36.3,0.7,63.73,0,36,0,2
2026-03-19T11:12:54.061Z,accident,ai,3,20460592,20.6,5.3,95.54,3.4,31,0,16
2026-03-19T11:12:54.070Z,accident,rl,3,20460592,50.4,2.3,99.76,0,36,0,7
2026-03-19T11:12:54.077Z,accident,traditional,4,20460689,33.8,2.3,85.49,0,36,0,7
2026-03-19T11:12:54.081Z,accident,ai,4,20460689,15.5,4,80.09,2,35,1,12
2026-03-19T11:12:54.087Z,accident,rl,4,20460689,38.9,5,141.16,63.2,33,0,15
2026-03-19T11:12:54.092Z,accident,traditional,5,20460786,38.7,0.7,67.13,0,38,0,2
2026-03-19T11:12:54.098Z,accident,ai,5,20460786,29.5,3.7,96.42,2,35,0,11
2026-03-19T11:12:54.105Z,accident,rl,5,20460786,29.2,3,94.54,38.1,36,0,9
2026-03-19T11:12:54.110Z,accident,traditional,6,20460883,69.5,1.3,84.78,0,33,0,4
2026-03-19T11:12:54.115Z,accident,ai,6,20460883,23.5,5.3,102.71,2.5,33,1,16
2026-03-19T11:12:54.121Z,accident,rl,6,20460883,32.3,4,107.5,31,35,0,12
2026-03-19T11:12:54.126Z,accident,traditional,7,20460980,78.4,1,85.46,0,37,1,3
2026-03-19T11:12:54.130Z,accident,ai,7,20460980,24,5.7,106.99,3.2,32,1,17
