timestamp,scenario,mode,repetition,seed,grid_size,duration,avg_wait_time,flow_rate,co2_emissions,emergency_response_time,total_collisions
2026-03-14T17:23:23.300Z,accident,rl,6,20467003,6,120,22.2,4,57.68,0,22
2026-03-14T17:23:23.304Z,emergency,traditional,1,20566518,6,120,53.9,2.5,65.06,7.8,20
2026-03-14T17:23:23.309Z,emergency,ai,1,20566518,6,120,17.8,7,67.87,2.9,20
2026-03-14T17:23:23.313Z,emergency,rl,1,20566518,6,120,25,2.5,69.51,10.4,22
2026-03-14T17:23:23.316Z,emergency,traditional,2,20566615,6,120,31.9,2,51.71,24.3,21
2026-03-14T17:23:23.319Z,emergency,ai,2,20566615,6,120,9.6,8.5,56.87,3,18
2026-03-14T17:23:23.322Z,emergency,rl,2,20566615,6,120,29.2,5.5,82.3,77.2,20
2026-03-14T17:23:23.327Z,emergency,traditional,3,20566712,6,120,56.6,2,84.33,52.9,21
2026-03-14T17:23:23.330Z,emergency,ai,3,20566712,6,120,14.4,7.5,81.86,2.8,18
2026-03-14T17:23:23.333Z,emergency,rl,3,20566712,6,120,27.7,5,68.71,34,18
2026-03-14T17:23:23.336Z,emergency,traditional,4,20566809,6,120,34.9,1,43.84,0,23
2026-03-14T17:23:23.339Z,emergency,ai,4,20566809,6,120,10.8,4.5,49.87,3.3,22
2026-03-14T17:23:23.342Z,emergency,rl,4,20566809,6,120,26.1,6,78.8,30.8,20
2026-03-14T17:23:23.346Z,emergency,traditional,5,20566906,6,120,41.5,1,54.67,0,22
2026-03-14T17:23:23.348Z,emergency,ai,5,20566906,6,120,17.2,3.5,49.76,3.2,21
2026-03-14T17:23:23.351Z,emergency,rl,5,20566906,6,120,36.6,5,83.38,42.3,20
2026-03-14T17:23:23.355Z,emergency,traditional,6,20567003,6,120,28.5,2,49.03,28.5,20
2026-03-14T17:23:23.359Z,emergency,ai,6,20567003,6,120,10.8,8,56.04,2.7,17
2026-03-14T17:23:23.362Z,emergency,rl,6,20567003,6,120,43.2,3.5,87.05,59.5,20
2026-03-14T17:23:23.369Z,normal,traditional,1,20266578,6,180,63.2,3,111.43,0,26
2026-03-14T17:23:23.374Z,normal,ai,1,20266578,6,180,38.4,5,118.42,2.4,26
2026-03-14T17:23:23.380Z,normal,rl,1,20266578,6,180,29.3,3.7,84.07,0,27
2026-03-14T17:23:23.385Z,normal,traditional,2,20266675,6,180,59,1.3,72.06,0,28
2026-03-14T17:23:23.389Z,normal,ai,2,20266675,6,180,30.7,3.7,84.77,2,26
2026-03-14T17:23:23.395Z,normal,rl,2,20266675,6,180,48.3,5,142.71,0,25
2026-03-14T17:23:23.400Z,normal,traditional,3,20266772,6,180,53.5,2.7,95.23,0,27
2026-03-14T17:23:23.405Z,normal,ai,3,20266772,6,180,33.2,4.7,115.67,0,25
2026-03-14T17:23:23.411Z,normal,rl,3,20266772,6,180,37.2,5.3,115.75,0,25
2026-03-14T17:23:23.418Z,normal,traditional,4,20266869,6,180,79.3,3.3,134.23,0,23
2026-03-14T17:23:23.424Z,normal,ai,4,20266869,6,180,36.4,4.7,107.93,3.2,27
2026-03-14T17:23:23.430Z,normal,rl,4,20266869,6,180,38.6,3.7,103.04,28.1,29
2026-03-14T17:23:23.436Z,normal,traditional,5,20266966,6,180,43.6,2.3,81.41,18.8,27
2026-03-14T17:23:23.441Z,normal,ai,5,20266966,6,180,25.1,6.7,107.28,2.5,24
2026-03-14T17:23:23.446Z,normal,rl,5,20266966,6,180,23.4,5.3,93.53,87.6,24
2026-03-14T17:23:23.452Z,normal,traditional,6,20267063,6,180,64.8,2,93.01,0,29
2026-03-14T17:23:23.457Z,normal,ai,6,20267063,6,180,31.5,6,114.66,0,25
2026-03-14T17:23:23.462Z,normal,rl,6,20267063,6,180,33.1,6.3,119.68,32.8,22
2026-03-14T17:23:23.475Z,rush_hour,traditional,1,20366578,6,180,80.5,1,238.99,0,139
2026-03-14T17:23:23.487Z,rush_hour,ai,1,20366578,6,180,23.9,7.7,305.67,2.7,131
2026-03-14T17:23:23.499Z,rush_hour,rl,1,20366578,6,180,22.1,5,256.91,16,136
2026-03-14T17:23:23.512Z,rush_hour,traditional,2,20366675,6,180,55.6,2,248.05,0,137
2026-03-14T17:23:23.524Z,rush_hour,ai,2,20366675,6,180,19,8.7,263.95,2.7,128
2026-03-14T17:23:23.536Z,rush_hour,rl,2,20366675,6,180,14.9,8.7,256.78,21.2,130
2026-03-14T17:23:23.546Z,rush_hour,traditional,3,20366772,6,180,47.2,1,228.25,0,140
2026-03-14T17:23:23.557Z,rush_hour,ai,3,20366772,6,180,26.1,6.3,277.4,3.2,133
2026-03-14T17:23:23.568Z,rush_hour,rl,3,20366772,6,180,21.7,4,243.91,37,137
2026-03-14T17:23:23.580Z,rush_hour,traditional,4,20366869,6,180,33.1,2,236.64,0,137
2026-03-14T17:23:23.591Z,rush_hour,ai,4,20366869,6,180,18.9,5.7,257.7,2.9,133
2026-03-14T17:23:23.602Z,rush_hour,rl,4,20366869,6,180,19.7,6,264.29,0,133
2026-03-14T17:23:23.615Z,rush_hour,traditional,5,20366966,6,180,50.4,1.7,235.14,0,135
2026-03-14T17:23:23.625Z,rush_hour,ai,5,20366966,6,180,12.7,6.7,252.99,2.6,131
2026-03-14T17:23:23.638Z,rush_hour,rl,5,20366966,6,180,20.2,7,257.56,20.6,131
2026-03-14T17:23:23.649Z,rush_hour,traditional,6,20367063,6,180,54.5,2.7,267.81,84.6,138
2026-03-14T17:23:23.660Z,rush_hour,ai,6,20367063,6,180,19.7,8.3,276.79,3.1,128
2026-03-14T17:23:23.671Z,rush_hour,rl,6,20367063,6,180,25.3,4.7,255.56,23.8,136
2026-03-14T17:23:23.679Z,accident,traditional,1,20466578,6,180,61.6,1,84.05,65.4,35
2026-03-14T17:23:23.685Z,accident,ai,1,20466578,6,180,27.6,4.7,130.88,3.1,34
2026-03-14T17:23:23.692Z,accident,rl,1,20466578,6,180,34.7,5.3,130.33,42.1,32
2026-03-14T17:23:23.698Z,accident,traditional,2,20466675,6,180,53.8,3.3,124.92,78.6,34
2026-03-14T17:23:23.703Z,accident,ai,2,20466675,6,180,23.9,7.3,132.06,12.7,31
2026-03-14T17:23:23.709Z,accident,rl,2,20466675,6,180,30.6,5.3,117.74,21.1,32
2026-03-14T17:23:23.714Z,accident,traditional,3,20466772,6,180,66.9,1.3,90.65,0,38
2026-03-14T17:23:23.719Z,accident,ai,3,20466772,6,180,19.1,3.7,101.23,3.4,37
2026-03-14T17:23:23.723Z,accident,rl,3,20466772,6,180,26,3.3,92.54,38.4,35
2026-03-14T17:23:23.729Z,accident,traditional,4,20466869,6,180,54.9,1,75.07,0,36
2026-03-14T17:23:23.733Z,accident,ai,4,20466869,6,180,20.8,4,91.44,3.4,36
2026-03-14T17:23:23.738Z,accident,rl,4,20466869,6,180,36.3,3,100.25,34.9,35
2026-03-14T17:23:23.745Z,accident,traditional,5,20466966,6,180,44.5,1.7,85.18,10.8,37
2026-03-14T17:23:23.750Z,accident,ai,5,20466966,6,180,22.2,6,105.83,4.9,31
2026-03-14T17:23:23.756Z,accident,rl,5,20466966,6,180,51.9,3.7,125,0,34
2026-03-14T17:23:23.761Z,accident,traditional,6,20467063,6,180,52.2,2.3,99.79,0,35
2026-03-14T17:23:23.766Z,accident,ai,6,20467063,6,180,27.5,5,105.65,2.8,32
2026-03-14T17:23:23.771Z,accident,rl,6,20467063,6,180,32.1,3.7,98.91,40,33
2026-03-14T17:23:23.777Z,emergency,traditional,1,20566578,6,180,60.8,2.3,114.34,61.8,35
2026-03-14T17:23:23.782Z,emergency,ai,1,20566578,6,180,16,9.3,139.12,2.7,27
2026-03-14T17:23:23.787Z,emergency,rl,1,20566578,6,180,43.6,4,128.49,32.4,35
2026-03-14T17:23:23.792Z,emergency,traditional,2,20566675,6,180,42.8,1.3,89.3,0,34
2026-03-14T17:23:23.797Z,emergency,ai,2,20566675,6,180,17.3,9.7,124.73,2.8,25
2026-03-14T17:23:23.802Z,emergency,rl,2,20566675,6,180,30.8,4.3,112.68,24.3,34
2026-03-14T17:23:23.809Z,emergency,traditional,3,20566772,6,180,69.4,3,142.43,75.8,33
2026-03-14T17:23:23.815Z,emergency,ai,3,20566772,6,180,23.3,9.7,149.6,3,26
2026-03-14T17:23:23.821Z,emergency,rl,3,20566772,6,180,28.5,5.7,126.79,28,31
2026-03-14T17:23:23.828Z,emergency,traditional,4,20566869,6,180,62.1,3.3,127.91,32.1,30
2026-03-14T17:23:23.834Z,emergency,ai,4,20566869,6,180,14.6,6.3,100.13,2.4,31
2026-03-14T17:23:23.840Z,emergency,rl,4,20566869,6,180,26,5.7,118.45,32,31
2026-03-14T17:23:23.846Z,emergency,traditional,5,20566966,6,180,72.8,2,112.71,67.6,33
2026-03-14T17:23:23.851Z,emergency,ai,5,20566966,6,180,12,10,101.21,2.9,26
2026-03-14T17:23:23.857Z,emergency,rl,5,20566966,6,180,28.5,5.7,145.68,25.6,34
2026-03-14T17:23:23.864Z,emergency,traditional,6,20567063,6,180,74.4,2.7,135.3,122.2,35
2026-03-14T17:23:23.869Z,emergency,ai,6,20567063,6,180,19.7,9.3,135.5,2.9,28
2026-03-14T17:23:23.874Z,emergency,rl,6,20567063,6,180,21.2,4,88.74,31.2,33
2026-03-14T17:23:23.883Z,normal,traditional,1,20266638,6,240,44.9,2,106.37,0,40
2026-03-14T17:23:23.890Z,normal,ai,1,20266638,6,240,31.9,7.5,177.83,3,29
2026-03-14T17:23:23.897Z,normal,rl,1,20266638,6,240,29.3,5.3,143.88,0,33
2026-03-14T17:23:23.906Z,normal,traditional,2,20266735,6,240,62.6,3.5,182.64,0,36
2026-03-14T17:23:23.914Z,normal,ai,2,20266735,6,240,29,6.3,153.53,3.1,33
2026-03-14T17:23:23.922Z,normal,rl,2,20266735,6,240,31.9,4.3,132.68,0,36
2026-03-14T17:23:23.931Z,normal,traditional,3,20266832,6,240,75.5,3,223.64,0,38
2026-03-14T17:23:23.939Z,normal,ai,3,20266832,6,240,33.7,3,132.6,2.8,38
2026-03-14T17:23:23.947Z,normal,rl,3,20266832,6,240,39.2,4.3,148.41,34.3,36
2026-03-14T17:23:23.955Z,normal,traditional,4,20266929,6,240,83.6,1.8,134.75,0,41
2026-03-14T17:23:23.963Z,normal,ai,4,20266929,6,240,30.4,6.3,158.77,3.5,32
2026-03-14T17:23:23.970Z,normal,rl,4,20266929,6,240,37.6,4.3,152.02,97.8,36
2026-03-14T17:23:23.977Z,normal,traditional,5,20267026,6,240,68.8,2,138.02,137,40
2026-03-14T17:23:23.982Z,normal,ai,5,20267026,6,240,23.2,6.3,139.9,2.7,31
2026-03-14T17:23:23.989Z,normal,rl,5,20267026,6,240,43.6,5.5,197.4,0,35
2026-03-14T17:23:23.997Z,normal,traditional,6,20267123,6,240,86.4,2,145.26,0,39
2026-03-14T17:23:24.004Z,normal,ai,6,20267123,6,240,39.9,3.8,144.19,2.8,39
2026-03-14T17:23:24.012Z,normal,rl,6,20267123,6,240,36.9,5.8,170.21,42.5,35
2026-03-14T17:23:24.030Z,rush_hour,traditional,1,20366638,6,240,59.5,3,373.08,59.7,181
2026-03-14T17:23:24.048Z,rush_hour,ai,1,20366638,6,240,17.5,8.8,379.44,2.9,175
2026-03-14T17:23:24.067Z,rush_hour,rl,1,20366638,6,240,20.8,6.8,353.17,52.4,176
2026-03-14T17:23:24.084Z,rush_hour,traditional,2,20366735,6,240,49.4,2.8,347.24,0,185
2026-03-14T17:23:24.100Z,rush_hour,ai,2,20366735,6,240,19.4,9.5,370.04,2.9,174
2026-03-14T17:23:24.117Z,rush_hour,rl,2,20366735,6,240,26.9,5.8,356.98,25.5,180
2026-03-14T17:23:24.132Z,rush_hour,traditional,3,20366832,6,240,38.3,2.5,332.77,0,187
2026-03-14T17:23:24.148Z,rush_hour,ai,3,20366832,6,240,22,5.5,351.83,3.2,182
2026-03-14T17:23:24.163Z,rush_hour,rl,3,20366832,6,240,20.1,5.8,333.23,23.4,178
2026-03-14T17:23:24.179Z,rush_hour,traditional,4,20366929,6,240,34.6,1.8,309.68,0,185
2026-03-14T17:23:24.194Z,rush_hour,ai,4,20366929,6,240,22.7,8,400.58,2.8,176
2026-03-14T17:23:24.210Z,rush_hour,rl,4,20366929,6,240,22.2,4.8,336.75,25.3,182
2026-03-14T17:23:24.226Z,rush_hour,traditional,5,20367026,6,240,44.1,2.3,325.99,0,183
2026-03-14T17:23:24.242Z,rush_hour,ai,5,20367026,6,240,23.9,6.5,363.66,2.9,180
2026-03-14T17:23:24.258Z,rush_hour,rl,5,20367026,6,240,21,4.5,331.48,24.4,182
2026-03-14T17:23:24.276Z,rush_hour,traditional,6,20367123,6,240,41.4,2.8,358.88,11.7,187
2026-03-14T17:23:24.292Z,rush_hour,ai,6,20367123,6,240,15.8,6.5,334.55,2.6,176
2026-03-14T17:23:24.308Z,rush_hour,rl,6,20367123,6,240,15.8,5.8,337.07,2,180
2026-03-14T17:23:24.315Z,accident,traditional,1,20466638,6,240,39.6,1.3,104,0,52
2026-03-14T17:23:24.321Z,accident,ai,1,20466638,6,240,32.1,5.3,175.7,5.2,46
2026-03-14T17:23:24.328Z,accident,rl,1,20466638,6,240,32.3,2.8,133.72,23.3,48
2026-03-14T17:23:24.336Z,accident,traditional,2,20466735,6,240,90.1,1.8,161.29,69.2,52
2026-03-14T17:23:24.343Z,accident,ai,2,20466735,6,240,26.5,5.5,158.95,9.8,45
2026-03-14T17:23:24.349Z,accident,rl,2,20466735,6,240,34.1,3.5,171.77,0,50
2026-03-14T17:23:24.356Z,accident,traditional,3,20466832,6,240,42.5,2.3,126.11,49.4,49
2026-03-14T17:23:24.363Z,accident,ai,3,20466832,6,240,23.9,6,144.89,3.1,42
2026-03-14T17:23:24.370Z,accident,rl,3,20466832,6,240,28,2.5,114.05,40.8,49
2026-03-14T17:23:24.379Z,accident,traditional,4,20466929,6,240,61.4,2.3,151.63,73.8,51
2026-03-14T17:23:24.386Z,accident,ai,4,20466929,6,240,31.2,4.8,150.34,2.6,46
2026-03-14T17:23:24.393Z,accident,rl,4,20466929,6,240,18.9,4.8,118.22,39.6,43
2026-03-14T17:23:24.403Z,accident,traditional,5,20467026,6,240,78.8,1.5,141.75,96.8,51
2026-03-14T17:23:24.411Z,accident,ai,5,20467026,6,240,25.7,5.5,149.11,3.3,45
2026-03-14T17:23:24.420Z,accident,rl,5,20467026,6,240,34.2,3.8,143.15,30.9,46
2026-03-14T17:23:24.429Z,accident,traditional,6,20467123,6,240,76.5,2.8,192.88,85.7,51
2026-03-14T17:23:24.436Z,accident,ai,6,20467123,6,240,20.4,4,118.82,3,47
2026-03-14T17:23:24.444Z,accident,rl,6,20467123,6,240,33,4,150.9,46.4,48
2026-03-14T17:23:24.453Z,emergency,traditional,1,20566638,6,240,60.3,2,144.91,45.7,50
2026-03-14T17:23:24.462Z,emergency,ai,1,20566638,6,240,22.9,9,185.43,2.8,37
2026-03-14T17:23:24.471Z,emergency,rl,1,20566638,6,240,40.3,5,189.04,38.3,46
2026-03-14T17:23:24.481Z,emergency,traditional,2,20566735,6,240,78.9,3.5,228.56,67.4,46
2026-03-14T17:23:24.489Z,emergency,ai,2,20566735,6,240,22.7,10.3,197.96,2.7,36
2026-03-14T17:23:24.498Z,emergency,rl,2,20566735,6,240,28.6,4.5,151.9,26.3,45
2026-03-14T17:23:24.506Z,emergency,traditional,3,20566832,6,240,67,3,197.02,72.7,49
2026-03-14T17:23:24.513Z,emergency,ai,3,20566832,6,240,16.1,8.5,155.31,2.9,39
2026-03-14T17:23:24.520Z,emergency,rl,3,20566832,6,240,41,5.3,191.22,47.4,44
2026-03-14T17:23:24.529Z,emergency,traditional,4,20566929,6,240,45.4,2,132.14,54.9,50
2026-03-14T17:23:24.536Z,emergency,ai,4,20566929,6,240,14.3,8.3,141.8,2.7,40
2026-03-14T17:23:24.544Z,emergency,rl,4,20566929,6,240,33,5.8,199.52,46.5,42
2026-03-14T17:23:24.553Z,emergency,traditional,5,20567026,6,240,73,2.3,178.37,103.4,51
2026-03-14T17:23:24.566Z,emergency,ai,5,20567026,6,240,20.2,9.5,168.22,2.7,36
2026-03-14T17:23:24.576Z,emergency,rl,5,20567026,6,240,30.8,5.8,197.99,40.2,43
2026-03-14T17:23:24.585Z,emergency,traditional,6,20567123,6,240,70.4,3.8,221.67,49.6,46
2026-03-14T17:23:24.594Z,emergency,ai,6,20567123,6,240,24.3,7.8,189.53,2.6,40
2026-03-14T17:23:24.603Z,emergency,rl,6,20567123,6,240,26.1,5.5,155.85,20.7,44
2026-03-14T17:23:24.609Z,normal,traditional,1,20268518,8,120,49.2,0.5,27.56,0,14
2026-03-14T17:23:24.615Z,normal,ai,1,20268518,8,120,42.6,4,67.26,3.6,14
2026-03-14T17:23:24.620Z,normal,rl,1,20268518,8,120,47,4.5,91.5,0,14
2026-03-14T17:23:24.624Z,normal,traditional,2,20268615,8,120,0,0,25.5,0,17
2026-03-14T17:23:24.629Z,normal,ai,2,20268615,8,120,28.9,5,63.8,4.7,14
2026-03-14T17:23:24.635Z,normal,rl,2,20268615,8,120,38.6,3,53.8,0,15
2026-03-14T17:23:24.642Z,normal,traditional,3,20268712,8,120,80.4,1,40.18,0,13
2026-03-14T17:23:24.648Z,normal,ai,3,20268712,8,120,56.7,3,65.6,0,14
2026-03-14T17:23:24.654Z,normal,rl,3,20268712,8,120,36.2,3.5,78.18,98,15
2026-03-14T17:23:24.661Z,normal,traditional,4,20268809,8,120,29.6,0.5,20.59,0,11
2026-03-14T17:23:24.668Z,normal,ai,4,20268809,8,120,53.2,3.5,70.16,4.8,14
2026-03-14T17:23:24.675Z,normal,rl,4,20268809,8,120,42.1,2,51.37,50.8,15
2026-03-14T17:23:24.680Z,normal,traditional,5,20268906,8,120,0,0,24,0,16
2026-03-14T17:23:24.685Z,normal,ai,5,20268906,8,120,46.5,5,82.14,3.6,13
2026-03-14T17:23:24.690Z,normal,rl,5,20268906,8,120,28.2,3,48.08,0,16
2026-03-14T17:23:24.696Z,normal,traditional,6,20269003,8,120,0,0,22.5,0,15
2026-03-14T17:23:24.701Z,normal,ai,6,20269003,8,120,26.4,3.5,55.25,2.8,13
2026-03-14T17:23:24.706Z,normal,rl,6,20269003,8,120,31.4,3,46.97,0,14
2026-03-14T17:23:24.721Z,rush_hour,traditional,1,20368518,8,120,62.2,1,139.25,0,82
2026-03-14T17:23:24.735Z,rush_hour,ai,1,20368518,8,120,38.5,4,168.51,4.8,84
2026-03-14T17:23:24.750Z,rush_hour,rl,1,20368518,8,120,51.2,2,157.3,0,87
2026-03-14T17:23:24.764Z,rush_hour,traditional,2,20368615,8,120,79,1,146.04,0,84
2026-03-14T17:23:24.778Z,rush_hour,ai,2,20368615,8,120,28.3,2.5,147.73,3.6,85
2026-03-14T17:23:24.792Z,rush_hour,rl,2,20368615,8,120,36.2,3,158.3,0,86
2026-03-14T17:23:24.807Z,rush_hour,traditional,3,20368712,8,120,0,0,126,0,84
2026-03-14T17:23:24.823Z,rush_hour,ai,3,20368712,8,120,31.4,5.5,186.88,4.2,83
2026-03-14T17:23:24.839Z,rush_hour,rl,3,20368712,8,120,54.2,3.5,177.73,58.8,83
2026-03-14T17:23:24.853Z,rush_hour,traditional,4,20368809,8,120,37,0.5,130.98,0,84
2026-03-14T17:23:24.867Z,rush_hour,ai,4,20368809,8,120,30.9,2.5,158.59,4,87
2026-03-14T17:23:24.882Z,rush_hour,rl,4,20368809,8,120,19.4,2,133.03,0,81
2026-03-14T17:23:24.899Z,rush_hour,traditional,5,20368906,8,120,76,0.5,131.1,0,81
2026-03-14T17:23:24.915Z,rush_hour,ai,5,20368906,8,120,28.2,4.5,167.38,3.8,87
2026-03-14T17:23:24.931Z,rush_hour,rl,5,20368906,8,120,38.9,5.5,182.1,0,83
2026-03-14T17:23:24.945Z,rush_hour,traditional,6,20369003,8,120,0,0,132,0,88
2026-03-14T17:23:24.958Z,rush_hour,ai,6,20369003,8,120,31.7,3.5,168.33,3.5,83
2026-03-14T17:23:24.974Z,rush_hour,rl,6,20369003,8,120,46.7,4,172.61,0,82
2026-03-14T17:23:24.980Z,accident,traditional,1,20468518,8,120,0,0,31.5,0,21
2026-03-14T17:23:24.985Z,accident,ai,1,20468518,8,120,0,1.5,33.51,4.8,20
2026-03-14T17:23:24.990Z,accident,rl,1,20468518,8,120,72.2,1.5,60.91,0,22
2026-03-14T17:23:24.997Z,accident,traditional,2,20468615,8,120,0,0,22.5,0,15
2026-03-14T17:23:25.002Z,accident,ai,2,20468615,8,120,24.1,4,56.09,3.4,18
2026-03-14T17:23:25.009Z,accident,rl,2,20468615,8,120,44,2,58.12,0,23
2026-03-14T17:23:25.016Z,accident,traditional,3,20468712,8,120,0,0,25.5,0,17
2026-03-14T17:23:25.023Z,accident,ai,3,20468712,8,120,43.5,4.5,82.82,7.4,19
2026-03-14T17:23:25.030Z,accident,rl,3,20468712,8,120,64.5,1.5,58.57,0,22
2026-03-14T17:23:25.034Z,accident,traditional,4,20468809,8,120,68.6,0.5,40.21,0,21
2026-03-14T17:23:25.040Z,accident,ai,4,20468809,8,120,70.4,1,49.42,0,21
2026-03-14T17:23:25.045Z,accident,rl,4,20468809,8,120,29.1,2.5,53.25,23,20
2026-03-14T17:23:25.052Z,accident,traditional,5,20468906,8,120,0,0,27,0,18
2026-03-14T17:23:25.059Z,accident,ai,5,20468906,8,120,47.6,3,70.45,3.8,21
2026-03-14T17:23:25.065Z,accident,rl,5,20468906,8,120,28.7,1,39.47,0,21
2026-03-14T17:23:25.070Z,accident,traditional,6,20469003,8,120,0,0,33,0,22
2026-03-14T17:23:25.075Z,accident,ai,6,20469003,8,120,36.1,4,80.11,2.9,19
2026-03-14T17:23:25.081Z,accident,rl,6,20469003,8,120,35.5,2.5,49.57,0,17
2026-03-14T17:23:25.089Z,emergency,traditional,1,20568518,8,120,46.8,0.5,43.81,0,17
2026-03-14T17:23:25.096Z,emergency,ai,1,20568518,8,120,14.3,6.5,64.74,3.8,17
2026-03-14T17:23:25.102Z,emergency,rl,1,20568518,8,120,38.7,3.5,75.11,60,21
2026-03-14T17:23:25.109Z,emergency,traditional,2,20568615,8,120,40.2,0.5,36.82,44.6,19
2026-03-14T17:23:25.115Z,emergency,ai,2,20568615,8,120,17,3.5,48.6,4.4,19
2026-03-14T17:23:25.121Z,emergency,rl,2,20568615,8,120,45.7,1.5,53.09,41.5,20
2026-03-14T17:23:25.129Z,emergency,traditional,3,20568712,8,120,0,0,27,0,18
2026-03-14T17:23:25.136Z,emergency,ai,3,20568712,8,120,21.7,5,62.3,3.7,19
2026-03-14T17:23:25.143Z,emergency,rl,3,20568712,8,120,45.1,3.5,95.48,82.5,22
2026-03-14T17:23:25.148Z,emergency,traditional,4,20568809,8,120,0,0,27,0,18
2026-03-14T17:23:25.153Z,emergency,ai,4,20568809,8,120,9.8,8,57.23,4.2,16
2026-03-14T17:23:25.160Z,emergency,rl,4,20568809,8,120,44.9,4,81.44,53.3,16
2026-03-14T17:23:25.165Z,emergency,traditional,5,20568906,8,120,0,0,31.5,0,21
2026-03-14T17:23:25.169Z,emergency,ai,5,20568906,8,120,4,6.5,45.06,4.1,18
2026-03-14T17:23:25.175Z,emergency,rl,5,20568906,8,120,60.1,4,97.3,75.1,17
2026-03-14T17:23:25.184Z,emergency,traditional,6,20569003,8,120,0,0,22.5,0,15
2026-03-14T17:23:25.191Z,emergency,ai,6,20569003,8,120,20.3,7.5,69.58,3.8,14
2026-03-14T17:23:25.199Z,emergency,rl,6,20569003,8,120,57.7,3,80.7,91.7,16
2026-03-14T17:23:25.213Z,normal,traditional,1,20268578,8,180,122,1.7,176.05,0,26
2026-03-14T17:23:25.223Z,normal,ai,1,20268578,8,180,57.9,3.7,145.42,4,25
2026-03-14T17:23:25.233Z,normal,rl,1,20268578,8,180,42.2,4.3,111.17,46.2,23
2026-03-14T17:23:25.242Z,normal,traditional,2,20268675,8,180,143.6,0.3,60.07,0,28
2026-03-14T17:23:25.251Z,normal,ai,2,20268675,8,180,40.4,4.7,110.63,3.7,22
2026-03-14T17:23:25.260Z,normal,rl,2,20268675,8,180,52.1,4,123.71,21.8,26
2026-03-14T17:23:25.270Z,normal,traditional,3,20268772,8,180,70.9,1.3,76.75,0,27
2026-03-14T17:23:25.279Z,normal,ai,3,20268772,8,180,49.1,3.3,102.64,3,25
2026-03-14T17:23:25.288Z,normal,rl,3,20268772,8,180,42.8,3.3,92.95,0,24
2026-03-14T17:23:25.302Z,normal,traditional,4,20268869,8,180,80.4,1.7,91,88.4,23
2026-03-14T17:23:25.314Z,normal,ai,4,20268869,8,180,46.9,6,151.42,3.6,25
2026-03-14T17:23:25.327Z,normal,rl,4,20268869,8,180,62.6,3,111.15,34.8,24
2026-03-14T17:23:25.337Z,normal,traditional,5,20268966,8,180,72.1,1,64.91,0,25
2026-03-14T17:23:25.347Z,normal,ai,5,20268966,8,180,47.6,4.3,120.06,5.2,25
2026-03-14T17:23:25.357Z,normal,rl,5,20268966,8,180,51.1,6,157.78,0,22
2026-03-14T17:23:25.369Z,normal,traditional,6,20269063,8,180,137.4,0.3,56.21,0,26
2026-03-14T17:23:25.379Z,normal,ai,6,20269063,8,180,46.1,3.7,108.16,3.5,26
2026-03-14T17:23:25.389Z,normal,rl,6,20269063,8,180,45.3,3.7,104.69,0,26
2026-03-14T17:23:25.412Z,rush_hour,traditional,1,20368578,8,180,70.5,1.7,263.97,69.2,131
2026-03-14T17:23:25.434Z,rush_hour,ai,1,20368578,8,180,29.2,5.7,266.69,4.2,130
2026-03-14T17:23:25.458Z,rush_hour,rl,1,20368578,8,180,52.7,4.7,307.53,61.6,135
2026-03-14T17:23:25.484Z,rush_hour,traditional,2,20368675,8,180,99,2,285.35,136.2,135
2026-03-14T17:23:25.507Z,rush_hour,ai,2,20368675,8,180,28.1,5.3,264.06,3.7,129
2026-03-14T17:23:25.531Z,rush_hour,rl,2,20368675,8,180,48.3,5.7,306.83,91,129
2026-03-14T17:23:25.555Z,rush_hour,traditional,3,20368772,8,180,99.1,1,246.02,0,139
2026-03-14T17:23:25.580Z,rush_hour,ai,3,20368772,8,180,46.9,6,309.92,4,131
2026-03-14T17:23:25.604Z,rush_hour,rl,3,20368772,8,180,33,4.3,259.36,46.6,132
2026-03-14T17:23:25.633Z,rush_hour,traditional,4,20368869,8,180,73.4,1.7,240.58,0,129
2026-03-14T17:23:25.660Z,rush_hour,ai,4,20368869,8,180,41.4,6.7,336.13,3.3,129
2026-03-14T17:23:25.686Z,rush_hour,rl,4,20368869,8,180,27.6,1.7,221.78,0,135
2026-03-14T17:23:25.709Z,rush_hour,traditional,5,20368966,8,180,73.9,2,275.37,0,132
2026-03-14T17:23:25.731Z,rush_hour,ai,5,20368966,8,180,23.1,4.3,256.17,3.5,133
2026-03-14T17:23:25.754Z,rush_hour,rl,5,20368966,8,180,47.6,4.3,274.25,56.6,126
2026-03-14T17:23:25.776Z,rush_hour,traditional,6,20369063,8,180,72.2,1,230.41,0,135
2026-03-14T17:23:25.797Z,rush_hour,ai,6,20369063,8,180,20.3,7.7,266.07,4,128
2026-03-14T17:23:25.819Z,rush_hour,rl,6,20369063,8,180,39.3,4.3,286.9,0,132
2026-03-14T17:23:25.830Z,accident,traditional,1,20468578,8,180,78.7,1,85.43,44.2,35
2026-03-14T17:23:25.841Z,accident,ai,1,20468578,8,180,35.9,6,138.26,4.7,31
2026-03-14T17:23:25.852Z,accident,rl,1,20468578,8,180,48.5,3.7,119.68,68,30
2026-03-14T17:23:25.863Z,accident,traditional,2,20468675,8,180,93.4,1.7,111.25,93.8,31
2026-03-14T17:23:25.873Z,accident,ai,2,20468675,8,180,44.4,5,170.1,5.2,32
