timestamp,scenario,mode,repetition,seed,avg_wait_time,flow_rate,co2_emissions,emergency_response_time,total_collisions,collision_avoided,vehicles_completed
2026-03-18T23:45:46.009Z,rush_hour,ai,2,20360495,27.3,6.3,269.95,2.3,132,1,19
2026-03-18T23:45:46.037Z,rush_hour,rl,2,20360495,26.9,7.7,280.27,0,131,0,23
2026-03-18T23:45:46.059Z,rush_hour,traditional,3,20360592,49.6,2.3,247.13,0,135,0,7
2026-03-18T23:45:46.080Z,rush_hour,ai,3,20360592,19.9,7.7,275.9,3.3,131,0,23
2026-03-18T23:45:46.103Z,rush_hour,rl,3,20360592,18.1,7.3,269.5,25.7,131,0,22
2026-03-18T23:45:46.124Z,rush_hour,traditional,4,20360689,37.4,2,246.31,69.8,139,1,6
2026-03-18T23:45:46.154Z,rush_hour,ai,4,20360689,22.5,9,284.45,3.2,128,0,27
2026-03-18T23:45:46.198Z,rush_hour,rl,4,20360689,15.3,8.7,253.87,3,130,0,26
2026-03-18T23:45:46.239Z,rush_hour,traditional,5,20360786,38.8,2.3,242.51,74,135,1,7
2026-03-18T23:45:46.271Z,rush_hour,ai,5,20360786,18.9,8.3,274.9,3,130,1,25
2026-03-18T23:45:46.297Z,rush_hour,rl,5,20360786,23.3,5,251.3,14.4,135,1,15
2026-03-18T23:45:46.320Z,rush_hour,traditional,6,20360883,28.4,3.3,258.15,0,135,2,10
2026-03-18T23:45:46.341Z,rush_hour,ai,6,20360883,24.2,6.3,279.31,3,135,0,19
2026-03-18T23:45:46.363Z,rush_hour,rl,6,20360883,12.3,7,244.59,43.2,130,0,21
2026-03-18T23:45:46.387Z,rush_hour,traditional,7,20360980,43.5,2,240.83,70.2,135,0,6
2026-03-18T23:45:46.410Z,rush_hour,ai,7,20360980,16.6,8.7,271.69,2.9,129,1,26
2026-03-18T23:45:46.432Z,rush_hour,rl,7,20360980,24.5,5.3,253.58,0,133,1,16
2026-03-18T23:45:46.459Z,rush_hour,traditional,8,20361077,70,2.3,270.37,94.2,135,0,7
2026-03-18T23:45:46.483Z,rush_hour,ai,8,20361077,14.8,7,245,2.9,131,0,21
2026-03-18T23:45:46.508Z,rush_hour,rl,8,20361077,15.4,7.7,246.42,8.5,128,0,23
2026-03-18T23:45:46.531Z,rush_hour,traditional,9,20361174,50.1,2,244.33,0,137,0,6
2026-03-18T23:45:46.555Z,rush_hour,ai,9,20361174,16.4,7.7,259.91,3.2,131,1,23
2026-03-18T23:45:46.579Z,rush_hour,rl,9,20361174,21.7,6.7,264.14,15.3,133,0,20
2026-03-18T23:45:46.604Z,rush_hour,traditional,10,20361271,39.9,3.3,261.14,47.2,137,1,10
2026-03-18T23:45:46.624Z,rush_hour,ai,10,20361271,20.1,5,243.95,3,133,0,15
2026-03-18T23:45:46.644Z,rush_hour,rl,10,20361271,20.5,7,255.06,21.8,129,0,21
2026-03-18T23:45:46.662Z,accident,traditional,1,20460398,65.5,2.3,114.7,17.4,37,0,7
2026-03-18T23:45:46.676Z,accident,ai,1,20460398,27.1,6.3,153.41,3.8,32,0,19
2026-03-18T23:45:46.690Z,accident,rl,1,20460398,39.8,2.3,93.35,33.9,35,0,7
2026-03-18T23:45:46.705Z,accident,traditional,2,20460495,71.2,1.7,99,0,36,0,5
2026-03-18T23:45:46.717Z,accident,ai,2,20460495,18.4,7.7,107.69,3.3,29,0,23
2026-03-18T23:45:46.729Z,accident,rl,2,20460495,32.2,3.7,106.38,53.6,33,0,11
2026-03-18T23:45:46.741Z,accident,traditional,3,20460592,36.3,0.7,63.73,0,36,0,2
2026-03-18T23:45:46.753Z,accident,ai,3,20460592,20.6,5.3,95.54,3.4,31,0,16
2026-03-18T23:45:46.767Z,accident,rl,3,20460592,50.4,2.3,99.76,0,36,0,7
2026-03-18T23:45:46.775Z,accident,traditional,4,20460689,33.8,2.3,85.49,0,36,0,7
2026-03-18T23:45:46.783Z,accident,ai,4,20460689,15.5,4,80.09,2,35,1,12
2026-03-18T23:45:46.792Z,accident,rl,4,20460689,38.9,5,141.16,63.2,33,0,15
2026-03-18T23:45:46.801Z,accident,traditional,5,20460786,38.7,0.7,67.13,0,38,0,2
2026-03-18T23:45:46.810Z,accident,ai,5,20460786,29.5,3.7,96.42,2,35,0,11
2026-03-18T23:45:46.819Z,accident,rl,5,20460786,29.2,3,94.54,38.1,36,0,9
2026-03-18T23:45:46.828Z,accident,traditional,6,20460883,69.5,1.3,84.78,0,33,0,4
2026-03-18T23:45:46.837Z,accident,ai,6,20460883,23.5,5.3,102.71,2.5,33,1,16
2026-03-18T23:45:46.845Z,accident,rl,6,20460883,32.3,4,107.5,31,35,0,12
2026-03-18T23:45:46.853Z,accident,traditional,7,20460980,78.4,1,85.46,0,37,1,3
2026-03-18T23:45:46.862Z,accident,ai,7,20460980,24,5.7,106.99,3.2,32,1,17
2026-03-18T23:45:46.871Z,accident,rl,7,20460980,75.1,1,88.57,74.4,37,0,3
2026-03-18T23:45:46.880Z,accident,traditional,8,20461077,55.6,1.7,90.51,39.4,35,0,5
2026-03-18T23:45:46.888Z,accident,ai,8,20461077,13.7,6,87.43,2.6,32,0,18
2026-03-18T23:45:46.896Z,accident,rl,8,20461077,38.8,3.3,109.87,0,36,0,10
2026-03-18T23:45:46.907Z,accident,traditional,9,20461174,63.9,2,111.73,85.9,35,0,6
2026-03-18T23:45:46.915Z,accident,ai,9,20461174,21.5,6.7,122.12,2.4,31,1,20
2026-03-18T23:45:46.924Z,accident,rl,9,20461174,27.7,4.3,108.66,39.9,35,0,13
2026-03-18T23:45:46.936Z,accident,traditional,10,20461271,64,1,78.18,0,36,1,3
2026-03-18T23:45:46.946Z,accident,ai,10,20461271,35.2,7,181.38,3,29,0,21
2026-03-18T23:45:46.956Z,accident,rl,10,20461271,49.7,3,113.67,31,36,0,9
2026-03-18T23:45:46.968Z,emergency,traditional,1,20560398,57,2,96.5,0,35,0,6
2026-03-18T23:45:46.977Z,emergency,ai,1,20560398,18.6,8.7,116.12,2.7,29,0,26
2026-03-18T23:45:46.989Z,emergency,rl,1,20560398,41.3,4.7,143.63,39.8,31,0,14
2026-03-18T23:45:46.997Z,emergency,traditional,2,20560495,46.3,2,96.54,76,34,0,6
2026-03-18T23:45:47.005Z,emergency,ai,2,20560495,20.7,8.7,133.45,3.3,27,0,26
2026-03-18T23:45:47.013Z,emergency,rl,2,20560495,39,2,86.1,0,37,0,6
2026-03-18T23:45:47.023Z,emergency,traditional,3,20560592,63.4,2.7,118.12,48.8,32,0,8
2026-03-18T23:45:47.032Z,emergency,ai,3,20560592,17.8,10.3,124.17,2.7,26,0,31
2026-03-18T23:45:47.042Z,emergency,rl,3,20560592,50.8,4,157.56,55.3,33,0,12
2026-03-18T23:45:47.053Z,emergency,traditional,4,20560689,76.7,2.7,131.17,62.2,31,0,8
2026-03-18T23:45:47.062Z,emergency,ai,4,20560689,17.1,9.7,117.29,3,27,0,29
2026-03-18T23:45:47.074Z,emergency,rl,4,20560689,39.8,4,118.78,43.5,32,0,12
2026-03-18T23:45:47.086Z,emergency,traditional,5,20560786,74.6,1.3,92.59,15.2,36,0,4
2026-03-18T23:45:47.094Z,emergency,ai,5,20560786,10.7,9.3,104.94,3.1,27,0,28
2026-03-18T23:45:47.105Z,emergency,rl,5,20560786,33,5,124.06,33.2,32,0,15
2026-03-18T23:45:47.118Z,emergency,traditional,6,20560883,81.1,2,122.65,75.9,35,1,6
2026-03-18T23:45:47.128Z,emergency,ai,6,20560883,10.4,10,94.73,2.9,26,0,30
2026-03-18T23:45:47.140Z,emergency,rl,6,20560883,38.2,4.3,119.51,22.8,34,0,13
2026-03-18T23:45:47.151Z,emergency,traditional,7,20560980,47.8,3.7,126.82,50.9,29,1,11
2026-03-18T23:45:47.160Z,emergency,ai,7,20560980,12.9,8,103.09,2.7,27,0,24
2026-03-18T23:45:47.170Z,emergency,rl,7,20560980,32,5.3,137.41,42.8,33,0,16
2026-03-18T23:45:47.183Z,emergency,traditional,8,20561077,71.6,3.3,178.68,41,34,1,10
2026-03-18T23:45:47.193Z,emergency,ai,8,20561077,23.3,10.3,174.57,3,27,0,31
2026-03-18T23:45:47.203Z,emergency,rl,8,20561077,38.3,4,114.71,25.9,34,0,12
2026-03-18T23:45:47.214Z,emergency,traditional,9,20561174,46.8,1.7,84.14,48.3,32,0,5
2026-03-18T23:45:47.224Z,emergency,ai,9,20561174,15.5,7.7,111.68,2.8,29,0,23
2026-03-18T23:45:47.235Z,emergency,rl,9,20561174,35.9,5,123.61,18.3,32,0,15
2026-03-18T23:45:47.244Z,emergency,traditional,10,20561271,60.9,3,136.73,65.4,34,0,9
2026-03-18T23:45:47.253Z,emergency,ai,10,20561271,14.4,10.7,150.37,2.8,26,0,32
2026-03-18T23:45:47.261Z,emergency,rl,10,20561271,28.5,2.3,83.6,33.4,35,0,7
2026-03-18T23:45:47.287Z,vila_real,traditional,1,20660398,36.3,4.7,146.95,17.6,53,0,14
2026-03-18T23:45:47.318Z,vila_real,ai,1,20660398,11.9,9,126.57,2.6,47,0,27
2026-03-18T23:45:47.356Z,vila_real,rl,1,20660398,14,4.7,108.08,18.5,51,0,14
2026-03-18T23:45:47.383Z,vila_real,traditional,2,20660495,30.8,3.7,127.28,39.4,53,1,11
2026-03-18T23:45:47.405Z,vila_real,ai,2,20660495,15.5,7,123.96,2.6,49,0,21
2026-03-18T23:45:47.427Z,vila_real,rl,2,20660495,36.6,3,138.44,20.9,57,0,9
2026-03-18T23:45:47.448Z,vila_real,traditional,3,20660592,38.7,6,167.74,23.4,50,0,18
2026-03-18T23:45:47.468Z,vila_real,ai,3,20660592,20.1,9,149.38,2.4,48,0,27
2026-03-18T23:45:47.490Z,vila_real,rl,3,20660592,20.1,5.7,128.19,13.2,50,1,17
2026-03-18T23:45:47.508Z,vila_real,traditional,4,20660689,14.9,2,98.01,0,56,0,6
2026-03-18T23:45:47.529Z,vila_real,ai,4,20660689,21.6,6,131.73,2.4,51,0,18
2026-03-18T23:45:47.558Z,vila_real,rl,4,20660689,23.9,3.3,116.2,2.4,55,0,10
2026-03-18T23:45:47.585Z,vila_real,traditional,5,20660786,17.1,3.3,112.36,0,58,0,10
2026-03-18T23:45:47.610Z,vila_real,ai,5,20660786,15.2,7.7,124.72,2.4,48,0,23
2026-03-18T23:45:47.641Z,vila_real,rl,5,20660786,30.2,5,150.47,18,51,0,15
2026-03-18T23:45:47.669Z,vila_real,traditional,6,20660883,18.8,3.3,118.14,29,54,0,10
2026-03-18T23:45:47.696Z,vila_real,ai,6,20660883,8.2,7.7,116.92,2.4,47,0,23
2026-03-18T23:45:47.725Z,vila_real,rl,6,20660883,22.1,4,119.25,2.4,55,0,12
2026-03-18T23:45:47.754Z,vila_real,traditional,7,20660980,28.3,3.3,119.86,32.6,52,0,10
2026-03-18T23:45:47.781Z,vila_real,ai,7,20660980,10.6,9,120.62,2.4,46,0,27
2026-03-18T23:45:47.810Z,vila_real,rl,7,20660980,24.3,4.7,125.65,18,52,0,14
2026-03-18T23:45:47.834Z,vila_real,traditional,8,20661077,16.3,2,102.25,0,58,0,6
2026-03-18T23:45:47.855Z,vila_real,ai,8,20661077,11.7,8.3,129.25,2.6,48,0,25
2026-03-18T23:45:47.878Z,vila_real,rl,8,20661077,41.5,3.7,137.79,3.4,52,0,11
2026-03-18T23:45:47.899Z,vila_real,traditional,9,20661174,19.5,3.7,106.48,0,51,0,11
2026-03-18T23:45:47.920Z,vila_real,ai,9,20661174,14.7,5.3,128.47,2.4,51,0,16
2026-03-18T23:45:47.941Z,vila_real,rl,9,20661174,18.4,4.3,119.76,17,54,0,13
2026-03-18T23:45:47.960Z,vila_real,traditional,10,20661271,32.1,3.7,133.7,0,56,0,11
2026-03-18T23:45:47.979Z,vila_real,ai,10,20661271,15.1,8,126.74,2.4,46,0,24
2026-03-18T23:45:47.999Z,vila_real,rl,10,20661271,28.6,5.3,142.21,10.5,53,1,16
2026-03-18T23:45:48.023Z,portugal,traditional,1,20760398,21,7.7,145.3,4.6,54,0,23
2026-03-18T23:45:48.046Z,portugal,ai,1,20760398,15.1,12,168.53,2.7,50,0,36
2026-03-18T23:45:48.067Z,portugal,rl,1,20760398,11.5,8.7,131.6,15.4,58,0,26
2026-03-18T23:45:48.086Z,portugal,traditional,2,20760495,17.1,7,132.31,8.6,56,0,21
2026-03-18T23:45:48.105Z,portugal,ai,2,20760495,14.7,13.7,176.95,2.5,49,0,41
2026-03-18T23:45:48.126Z,portugal,rl,2,20760495,19.7,7.7,156.16,30.1,59,0,23
2026-03-18T23:45:48.149Z,portugal,traditional,3,20760592,22.3,5.7,148.39,70.7,59,0,17
2026-03-18T23:45:48.170Z,portugal,ai,3,20760592,12.2,12,156.13,2.7,52,0,36
2026-03-18T23:45:48.192Z,portugal,rl,3,20760592,10.1,9.7,129.65,19.8,56,0,29
2026-03-18T23:45:48.214Z,portugal,traditional,4,20760689,11.5,9,134.47,0,53,0,27
2026-03-18T23:45:48.235Z,portugal,ai,4,20760689,14.8,14.3,179.47,3.2,49,0,43
2026-03-18T23:45:48.260Z,portugal,rl,4,20760689,11.6,10.7,143.98,28.8,53,0,32
2026-03-18T23:45:48.282Z,portugal,traditional,5,20760786,12.5,9,132.61,58.8,55,1,27
2026-03-18T23:45:48.305Z,portugal,ai,5,20760786,16.3,13.3,169.86,3.4,51,0,40
2026-03-18T23:45:48.329Z,portugal,rl,5,20760786,17.9,7.3,146.29,31.6,60,1,22
2026-03-18T23:45:48.358Z,portugal,traditional,6,20760883,18.2,3.7,118.13,0,61,0,11
2026-03-18T23:45:48.383Z,portugal,ai,6,20760883,9.9,11.3,146.69,2.8,54,0,34
2026-03-18T23:45:48.411Z,portugal,rl,6,20760883,21,8.7,164.19,34.3,56,0,26
2026-03-18T23:45:48.439Z,portugal,traditional,7,20760980,19.5,6,156.16,0,56,0,18
2026-03-18T23:45:48.466Z,portugal,ai,7,20760980,18,12.3,181.36,2.9,49,2,37
2026-03-18T23:45:48.495Z,portugal,rl,7,20760980,17.4,10,155.12,27.4,55,0,30
2026-03-18T23:45:48.523Z,portugal,traditional,8,20761077,19.6,9,171.15,42,51,0,27
2026-03-18T23:45:48.546Z,portugal,ai,8,20761077,10.9,13,141.91,2.8,51,0,39
2026-03-18T23:45:48.569Z,portugal,rl,8,20761077,14.1,11.7,156.5,36.2,52,1,35
2026-03-18T23:45:48.587Z,portugal,traditional,9,20761174,4.4,5.7,99.47,0,58,0,17
2026-03-18T23:45:48.605Z,portugal,ai,9,20761174,9.7,13,154.94,2.8,50,0,39
2026-03-18T23:45:48.627Z,portugal,rl,9,20761174,23.8,10,214.41,51.2,54,0,30
2026-03-18T23:45:48.653Z,portugal,traditional,10,20761271,24.7,7,152.44,0,56,0,21
2026-03-18T23:45:48.676Z,portugal,ai,10,20761271,10.3,11,131.04,2.9,51,0,33
2026-03-18T23:45:48.701Z,portugal,rl,10,20761271,11.9,11.7,151.03,11.3,50,0,35
2026-03-18T23:45:48.724Z,portugal_litoral,traditional,1,20860398,9.1,9,137.62,0,68,0,27
2026-03-18T23:45:48.746Z,portugal_litoral,ai,1,20860398,11,12,158.04,2.7,65,0,36
2026-03-18T23:45:48.769Z,portugal_litoral,rl,1,20860398,12,11.3,180.38,24.4,67,0,34
2026-03-18T23:45:48.791Z,portugal_litoral,traditional,2,20860495,11.9,6.3,145.07,0,74,0,19
2026-03-18T23:45:48.814Z,portugal_litoral,ai,2,20860495,11,13.3,187.1,2.9,66,0,40
2026-03-18T23:45:48.838Z,portugal_litoral,rl,2,20860495,13,10.3,180.21,20.8,67,0,31
2026-03-18T23:45:48.862Z,portugal_litoral,traditional,3,20860592,12.4,8,145.79,0,69,0,24
2026-03-18T23:45:48.885Z,portugal_litoral,ai,3,20860592,4.4,11,131.35,2.5,68,0,33
2026-03-18T23:45:48.909Z,portugal_litoral,rl,3,20860592,9,9,150.18,40.7,72,0,27
2026-03-18T23:45:48.935Z,portugal_litoral,traditional,4,20860689,15.1,10,184.42,51.4,66,0,30
2026-03-18T23:45:48.959Z,portugal_litoral,ai,4,20860689,9.8,13,159.3,2.6,65,0,39
2026-03-18T23:45:48.987Z,portugal_litoral,rl,4,20860689,17.7,7.7,163.76,0,72,0,23
2026-03-18T23:45:49.016Z,portugal_litoral,traditional,5,20860786,24.7,8.7,187.36,0,69,0,26
2026-03-18T23:45:49.045Z,portugal_litoral,ai,5,20860786,8.8,11,145.82,3,67,0,33
2026-03-18T23:45:49.074Z,portugal_litoral,rl,5,20860786,14.6,8,156.68,32.4,70,0,24
2026-03-18T23:45:49.109Z,portugal_litoral,traditional,6,20860883,14.2,8.3,160.94,68.6,68,0,25
2026-03-18T23:45:49.165Z,portugal_litoral,ai,6,20860883,11,12.7,169.34,2.2,68,1,38
2026-03-18T23:45:49.218Z,portugal_litoral,rl,6,20860883,16.8,10,178.77,40.2,70,1,30
2026-03-18T23:45:49.271Z,portugal_litoral,traditional,7,20860980,26.8,6.3,183.79,103.6,70,0,19
2026-03-18T23:45:49.315Z,portugal_litoral,ai,7,20860980,14.4,10,193.84,3,70,1,30
2026-03-18T23:45:49.364Z,portugal_litoral,rl,7,20860980,14.7,8,168.72,0,72,0,24
2026-03-18T23:45:49.409Z,portugal_litoral,traditional,8,20861077,11.1,9.7,148.95,10.7,67,0,29
2026-03-18T23:45:49.451Z,portugal_litoral,ai,8,20861077,10.4,11.7,166.17,3.1,67,0,35
2026-03-18T23:45:49.493Z,portugal_litoral,rl,8,20861077,8.7,7.3,139.6,20.4,73,0,22
2026-03-18T23:45:49.540Z,portugal_litoral,traditional,9,20861174,16.3,8.3,155.18,44,65,0,25
2026-03-18T23:45:49.585Z,portugal_litoral,ai,9,20861174,13.4,14,178.55,2.8,62,0,42
2026-03-18T23:45:49.629Z,portugal_litoral,rl,9,20861174,12.7,11.3,172.79,16.4,69,0,34
2026-03-18T23:45:49.677Z,portugal_litoral,traditional,10,20861271,17,8.3,182.02,42.4,69,0,25
2026-03-18T23:45:49.730Z,portugal_litoral,ai,10,20861271,11.3,12,162,3.1,64,1,36
2026-03-18T23:45:49.773Z,portugal_litoral,rl,10,20861271,13.4,9.7,178.44,11.1,70,0,29
2026-03-18T23:45:49.811Z,portugal_interior,traditional,1,20960398,19.5,11,189.98,58.7,50,0,33
2026-03-18T23:45:49.850Z,portugal_interior,ai,1,20960398,8.1,14.3,132.18,3,49,0,43
2026-03-18T23:45:49.900Z,portugal_interior,rl,1,20960398,12.5,9.7,131.94,28,53,0,29
2026-03-18T23:45:49.930Z,portugal_interior,traditional,2,20960495,6.4,7.3,110.92,25.7,57,0,22
2026-03-18T23:45:49.958Z,portugal_interior,ai,2,20960495,9.5,15.3,183.2,2.8,47,0,46
2026-03-18T23:45:49.988Z,portugal_interior,rl,2,20960495,9.6,11,154.82,30.5,54,0,33
2026-03-18T23:45:50.032Z,portugal_interior,traditional,3,20960592,13.3,7,123.87,122.6,52,0,21
2026-03-18T23:45:50.076Z,portugal_interior,ai,3,20960592,10,12,148.9,3,51,0,36
2026-03-18T23:45:50.120Z,portugal_interior,rl,3,20960592,22.4,8.3,166.25,49.1,57,0,25
2026-03-18T23:45:50.158Z,portugal_interior,traditional,4,20960689,9,10.3,137.98,37.6,53,0,31
2026-03-18T23:45:50.186Z,portugal_interior,ai,4,20960689,8.7,17.3,157.85,2.8,44,2,52
2026-03-18T23:45:50.210Z,portugal_interior,rl,4,20960689,12.9,11.3,158.76,17.9,54,1,34
2026-03-18T23:45:50.232Z,portugal_interior,traditional,5,20960786,15,6.7,153.78,0,62,0,20
2026-03-18T23:45:50.252Z,portugal_interior,ai,5,20960786,8,14.7,146.24,2.6,50,0,44
2026-03-18T23:45:50.275Z,portugal_interior,rl,5,20960786,6.3,13.3,148.62,7.7,49,0,40
2026-03-18T23:45:50.294Z,portugal_interior,traditional,6,20960883,6.5,8,112.9,47,57,0,24
2026-03-18T23:45:50.317Z,portugal_interior,ai,6,20960883,10.4,12,149.18,3.2,51,0,36
2026-03-18T23:45:50.350Z,portugal_interior,rl,6,20960883,9.8,12.7,136.03,42.6,49,0,38
2026-03-18T23:45:50.380Z,portugal_interior,traditional,7,20960980,7.4,8.7,116.43,0,57,0,26
2026-03-18T23:45:50.409Z,portugal_interior,ai,7,20960980,9.7,13.3,167.68,2.6,50,0,40
2026-03-18T23:45:50.451Z,portugal_interior,rl,7,20960980,10.1,13,167,17.7,48,0,39
2026-03-18T23:45:50.501Z,portugal_interior,traditional,8,20961077,21.2,7.3,188.67,89.4,58,2,22
2026-03-18T23:45:50.544Z,portugal_interior,ai,8,20961077,10.2,13.7,161.09,2.7,49,0,41
2026-03-18T23:45:50.590Z,portugal_interior,rl,8,20961077,11,10,141.41,0,58,1,30
2026-03-18T23:45:50.641Z,portugal_interior,traditional,9,20961174,12.4,8.7,136.61,107,57,0,26
2026-03-18T23:45:50.673Z,portugal_interior,ai,9,20961174,5.8,13.3,122.82,2.7,51,1,40
2026-03-18T23:45:50.704Z,portugal_interior,rl,9,20961174,7.2,12.7,129.23,33.7,51,0,38
2026-03-18T23:45:50.755Z,portugal_interior,traditional,10,20961271,19.9,9.3,173.29,65.9,57,0,28
2026-03-18T23:45:50.794Z,portugal_interior,ai,10,20961271,10.6,16.7,152.03,2.8,46,0,50
2026-03-18T23:45:50.838Z,portugal_interior,rl,10,20961271,16.5,8.7,155.82,24.4,55,0,26
2026-03-18T23:45:50.882Z,portugal_sul,traditional,1,21060398,26.4,10.7,191.08,59.4,52,0,32
2026-03-18T23:45:50.916Z,portugal_sul,ai,1,21060398,13.9,15,160.91,2.7,48,0,45
2026-03-18T23:45:50.973Z,portugal_sul,rl,1,21060398,12.3,13,158.11,38.6,50,0,39
2026-03-18T23:45:51.021Z,portugal_sul,traditional,2,21060495,7,7,108.19,48,55,0,21
2026-03-18T23:45:51.056Z,portugal_sul,ai,2,21060495,14.4,12.3,153.45,2.5,51,0,37
2026-03-18T23:45:51.089Z,portugal_sul,rl,2,21060495,14.9,9.7,149.41,52.4,51,0,29
2026-03-18T23:45:51.111Z,portugal_sul,traditional,3,21060592,10.9,8.7,137.88,0,55,0,26
2026-03-18T23:45:51.132Z,portugal_sul,ai,3,21060592,9.8,12.3,135.9,2.8,52,0,37
2026-03-18T23:45:51.155Z,portugal_sul,rl,3,21060592,9.1,11.7,132.81,48.5,52,1,35
2026-03-18T23:45:51.178Z,portugal_sul,traditional,4,21060689,14.5,8.7,135.74,55.6,54,0,26
2026-03-18T23:45:51.199Z,portugal_sul,ai,4,21060689,10.2,16.3,152.75,3.1,47,0,49
2026-03-18T23:45:51.222Z,portugal_sul,rl,4,21060689,11.1,13,135.28,24.2,48,0,39
2026-03-18T23:45:51.242Z,portugal_sul,traditional,5,21060786,7.3,8.7,120.71,41.4,57,0,26
2026-03-18T23:45:51.260Z,portugal_sul,ai,5,21060786,4.9,13.7,122.37,2.6,51,1,41
2026-03-18T23:45:51.281Z,portugal_sul,rl,5,21060786,21.5,13,204.77,38.8,52,0,39
2026-03-18T23:45:51.304Z,portugal_sul,traditional,6,21060883,26.6,6,151.08,0,59,1,18
2026-03-18T23:45:51.326Z,portugal_sul,ai,6,21060883,15.9,12.3,166.91,2.9,52,0,37
2026-03-18T23:45:51.349Z,portugal_sul,rl,6,21060883,8.9,11.3,127.82,17.6,53,0,34
2026-03-18T23:45:51.372Z,portugal_sul,traditional,7,21060980,9.8,11,126.31,53.8,48,0,33
2026-03-18T23:45:51.392Z,portugal_sul,ai,7,21060980,9.6,14,138.29,2.6,50,0,42
2026-03-18T23:45:51.414Z,portugal_sul,rl,7,21060980,6,10,104.78,0,50,0,30
2026-03-18T23:45:51.443Z,portugal_sul,traditional,8,21061077,9.4,7.7,117.6,0,57,0,23
2026-03-18T23:45:51.471Z,portugal_sul,ai,8,21061077,8.1,14.3,130.36,3.7,47,0,43
2026-03-18T23:45:51.505Z,portugal_sul,rl,8,21061077,18.6,10.7,163.51,30.1,52,0,32
2026-03-18T23:45:51.543Z,portugal_sul,traditional,9,21061174,14.4,9.3,173.76,47.4,55,0,28
2026-03-18T23:45:51.579Z,portugal_sul,ai,9,21061174,12.3,14.7,173.75,3,47,0,44
2026-03-18T23:45:51.619Z,portugal_sul,rl,9,21061174,16.5,10.7,160.58,21.2,52,0,32
