campaign_id,pair_id,repetition,timestamp,scenario,mode,seed,repetitions_duration_seconds,dt,speed,grid_size,avg_wait_time,flow_rate,co2_emissions,emergency_response_time,total_collisions,collision_avoided,light_avg_wait_time,heavy_avg_wait_time,light_completed,heavy_completed,vehicles_active,vehicles_completed,simulation_time
campaign_2026-03-08T11-27-30-544Z,normal_rep_7,7,2026-03-08T11:27:28.663Z,normal,traditional,20260980,300,0.2,1,6,86.7,1.8,200.78,0,52,0,84.4,105.6,8,1,12,9,300
campaign_2026-03-08T11-27-30-544Z,normal_rep_7,7,2026-03-08T11:27:28.668Z,normal,ai,20260980,300,0.2,1,6,30.4,5.4,189.58,3.2,46,0,37.4,17.6,21,2,6,27,300
campaign_2026-03-08T11-27-30-544Z,normal_rep_8,8,2026-03-08T11:27:28.675Z,normal,traditional,20261077,300,0.2,1,6,68.4,2.8,198.56,37.6,50,0,71.1,0,13,0,11,14,300
campaign_2026-03-08T11-27-30-544Z,normal_rep_8,8,2026-03-08T11:27:28.681Z,normal,ai,20261077,300,0.2,1,6,37.5,7,249.59,2.9,39,0,46.4,29.6,27,2,12,35,300
campaign_2026-03-08T11-27-30-544Z,normal_rep_9,9,2026-03-08T11:27:28.686Z,normal,traditional,20261174,300,0.2,1,6,70.9,2.2,178.66,41.4,52,0,74.1,0,10,0,11,11,300
campaign_2026-03-08T11-27-30-544Z,normal_rep_9,9,2026-03-08T11:27:28.691Z,normal,ai,20261174,300,0.2,1,6,29.7,7,222.11,3.1,42,0,36.1,22.1,27,3,6,35,300
campaign_2026-03-08T11-27-30-544Z,normal_rep_10,10,2026-03-08T11:27:28.698Z,normal,traditional,20261271,300,0.2,1,6,76.7,2.6,225.1,37.1,51,0,91.9,67.2,9,1,10,13,300
campaign_2026-03-08T11-27-30-544Z,normal_rep_10,10,2026-03-08T11:27:28.703Z,normal,ai,20261271,300,0.2,1,6,34,5.6,217.29,3,43,0,44.9,49.3,19,2,11,28,300
campaign_2026-03-08T11-27-30-544Z,normal_rep_11,11,2026-03-08T11:27:28.710Z,normal,traditional,20261368,300,0.2,1,6,71.7,3.4,251.35,19.4,47,0,73.1,105.6,15,1,14,17,300
campaign_2026-03-08T11-27-30-544Z,normal_rep_11,11,2026-03-08T11:27:28.716Z,normal,ai,20261368,300,0.2,1,6,33.2,7,235.89,3.1,38,0,38.5,27.8,28,3,14,35,300
campaign_2026-03-08T11-27-30-544Z,normal_rep_12,12,2026-03-08T11:27:28.723Z,normal,traditional,20261465,300,0.2,1,6,64.3,3.8,258.79,73.4,47,0,64.6,59,16,2,12,19,300
campaign_2026-03-08T11-27-30-544Z,normal_rep_12,12,2026-03-08T11:27:28.728Z,normal,ai,20261465,300,0.2,1,6,31.7,6.8,222.09,3.2,43,2,35.3,51.6,29,1,5,34,300
campaign_2026-03-08T11-27-30-544Z,normal_rep_13,13,2026-03-08T11:27:28.739Z,normal,traditional,20261562,300,0.2,1,6,80.7,2,180.4,70.6,50,0,82.2,0,9,0,15,10,300
campaign_2026-03-08T11-27-30-544Z,normal_rep_13,13,2026-03-08T11:27:28.747Z,normal,ai,20261562,300,0.2,1,6,38.2,5.6,216.73,2.4,45,0,43.4,27.8,24,1,7,28,300
campaign_2026-03-08T11-27-30-544Z,normal_rep_14,14,2026-03-08T11:27:28.758Z,normal,traditional,20261659,300,0.2,1,6,65.1,3.2,207.2,0,50,0,65.1,0,16,0,9,16,300
campaign_2026-03-08T11-27-30-544Z,normal_rep_14,14,2026-03-08T11:27:28.763Z,normal,ai,20261659,300,0.2,1,6,34.9,6.8,236.63,3.3,40,0,39.8,36.2,28,2,11,34,300
campaign_2026-03-08T11-27-30-544Z,normal_rep_15,15,2026-03-08T11:27:28.770Z,normal,traditional,20261756,300,0.2,1,6,67.2,3.2,226.04,0,48,0,66.8,73,15,1,13,16,300
campaign_2026-03-08T11-27-30-544Z,normal_rep_15,15,2026-03-08T11:27:28.774Z,normal,ai,20261756,300,0.2,1,6,36.2,6.4,215.75,2.9,41,0,39.9,0,29,0,11,32,300
campaign_2026-03-08T11-27-30-544Z,normal_rep_16,16,2026-03-08T11:27:28.782Z,normal,traditional,20261853,300,0.2,1,6,73.6,3.8,261.42,0,48,0,74.7,53.8,18,1,11,19,300
campaign_2026-03-08T11-27-30-544Z,normal_rep_16,16,2026-03-08T11:27:28.786Z,normal,ai,20261853,300,0.2,1,6,27.7,7.4,206.07,2.6,40,0,34.9,6.9,29,2,8,37,300
campaign_2026-03-08T11-27-30-544Z,normal_rep_17,17,2026-03-08T11:27:28.793Z,normal,traditional,20261950,300,0.2,1,6,83.5,2.2,200.33,87.4,50,0,83.1,0,9,0,14,11,300
campaign_2026-03-08T11-27-30-544Z,normal_rep_17,17,2026-03-08T11:27:28.798Z,normal,ai,20261950,300,0.2,1,6,36.2,6.4,234.96,2.9,39,0,41.2,28.5,26,3,15,32,300
campaign_2026-03-08T11-27-30-544Z,normal_rep_18,18,2026-03-08T11:27:28.808Z,normal,traditional,20262047,300,0.2,1,6,94.9,2.8,281.51,111.2,50,0,89.4,147,12,1,11,14,300
campaign_2026-03-08T11-27-30-544Z,normal_rep_18,18,2026-03-08T11:27:28.813Z,normal,ai,20262047,300,0.2,1,6,31.9,5.4,183.4,2.7,44,0,39.2,0,22,0,10,27,300
campaign_2026-03-08T11-27-30-544Z,normal_rep_19,19,2026-03-08T11:27:28.819Z,normal,traditional,20262144,300,0.2,1,6,80.4,2.8,225.62,91.9,49,0,78.9,0,12,0,13,14,300
campaign_2026-03-08T11-27-30-544Z,normal_rep_19,19,2026-03-08T11:27:28.823Z,normal,ai,20262144,300,0.2,1,6,23.9,6.8,179.03,2.8,41,2,32.4,3.2,25,1,9,34,300
campaign_2026-03-08T11-27-30-544Z,normal_rep_20,20,2026-03-08T11:27:28.830Z,normal,traditional,20262241,300,0.2,1,6,70.9,4.8,293.94,65.4,47,0,71.7,0,22,0,7,24,300
campaign_2026-03-08T11-27-30-544Z,normal_rep_20,20,2026-03-08T11:27:28.835Z,normal,ai,20262241,300,0.2,1,6,32.9,7.8,240.39,2.6,39,0,34.5,41.6,36,1,8,39,300
campaign_2026-03-08T11-27-30-544Z,normal_rep_21,21,2026-03-08T11:27:28.844Z,normal,traditional,20262338,300,0.2,1,6,79.9,3.4,276.71,0,48,0,76.1,140.8,16,1,12,17,300
campaign_2026-03-08T11-27-30-544Z,normal_rep_21,21,2026-03-08T11:27:28.848Z,normal,ai,20262338,300,0.2,1,6,26.1,6.8,192.98,2.5,41,0,31.7,30.2,27,1,9,34,300
campaign_2026-03-08T11-27-30-544Z,normal_rep_22,22,2026-03-08T11:27:28.854Z,normal,traditional,20262435,300,0.2,1,6,72,3.8,250.22,46.8,48,0,75.4,0,17,0,11,19,300
campaign_2026-03-08T11-27-30-544Z,normal_rep_22,22,2026-03-08T11:27:28.859Z,normal,ai,20262435,300,0.2,1,6,31,5.6,203.29,2.6,44,0,35.8,40.5,22,2,9,28,300
campaign_2026-03-08T11-27-30-544Z,normal_rep_23,23,2026-03-08T11:27:28.865Z,normal,traditional,20262532,300,0.2,1,6,54.7,4,271.23,0,48,0,53.2,60.9,16,4,9,20,300
campaign_2026-03-08T11-27-30-544Z,normal_rep_23,23,2026-03-08T11:27:28.869Z,normal,ai,20262532,300,0.2,1,6,33.5,6,243.71,3,43,0,39.8,33.9,21,5,9,30,300
campaign_2026-03-08T11-27-30-544Z,normal_rep_24,24,2026-03-08T11:27:28.876Z,normal,traditional,20262629,300,0.2,1,6,71.8,3.4,249.56,61.5,50,1,77.6,35.4,13,1,8,17,300
campaign_2026-03-08T11-27-30-544Z,normal_rep_24,24,2026-03-08T11:27:28.880Z,normal,ai,20262629,300,0.2,1,6,29.6,6.2,187.97,2.7,42,0,35.3,0,26,0,10,31,300
campaign_2026-03-08T11-27-30-544Z,normal_rep_25,25,2026-03-08T11:27:28.889Z,normal,traditional,20262726,300,0.2,1,6,80.6,2.8,230.62,0,51,0,82.9,50.2,13,1,9,14,300
campaign_2026-03-08T11-27-30-544Z,normal_rep_25,25,2026-03-08T11:27:28.893Z,normal,ai,20262726,300,0.2,1,6,28.6,5.8,190.85,2.7,44,0,31.3,46.6,25,1,8,29,300
campaign_2026-03-08T11-27-30-544Z,normal_rep_26,26,2026-03-08T11:27:28.899Z,normal,traditional,20262823,300,0.2,1,6,94.2,2.2,215.1,131.6,52,0,90.8,0,10,0,10,11,300
campaign_2026-03-08T11-27-30-544Z,normal_rep_26,26,2026-03-08T11:27:28.903Z,normal,ai,20262823,300,0.2,1,6,30,6.4,194.42,3.2,43,0,33.1,0,29,0,7,32,300
campaign_2026-03-08T11-27-30-544Z,normal_rep_27,27,2026-03-08T11:27:28.912Z,normal,traditional,20262920,300,0.2,1,6,85.2,3,247.42,110.2,49,0,81.7,0,13,0,12,15,300
campaign_2026-03-08T11-27-30-544Z,normal_rep_27,27,2026-03-08T11:27:28.916Z,normal,ai,20262920,300,0.2,1,6,34.9,6.8,222.37,2.7,42,1,39.5,0,30,0,7,34,300
campaign_2026-03-08T11-27-30-544Z,normal_rep_28,28,2026-03-08T11:27:28.923Z,normal,traditional,20263017,300,0.2,1,6,70.4,3.8,248.25,133.4,47,0,67.1,0,18,0,12,19,300
campaign_2026-03-08T11-27-30-544Z,normal_rep_28,28,2026-03-08T11:27:28.928Z,normal,ai,20263017,300,0.2,1,6,29.3,6.4,218.37,2.7,43,0,36.5,32.3,23,3,7,32,300
campaign_2026-03-08T11-27-30-544Z,normal_rep_29,29,2026-03-08T11:27:28.937Z,normal,traditional,20263114,300,0.2,1,6,87.6,4.6,327.14,107,46,0,86.9,0,22,0,10,23,300
campaign_2026-03-08T11-27-30-544Z,normal_rep_29,29,2026-03-08T11:27:28.941Z,normal,ai,20263114,300,0.2,1,6,28.9,7.8,225.68,2.6,40,0,29.9,50.6,36,1,6,39,300
campaign_2026-03-08T11-27-30-544Z,normal_rep_30,30,2026-03-08T11:27:28.948Z,normal,traditional,20263211,300,0.2,1,6,66,2.4,188.27,93,51,0,61.2,0,10,0,11,12,300
campaign_2026-03-08T11-27-30-544Z,normal_rep_30,30,2026-03-08T11:27:28.953Z,normal,ai,20263211,300,0.2,1,6,36.3,7.8,246.09,3.2,38,0,42.8,0,33,0,10,39,300
campaign_2026-03-08T11-27-30-544Z,rush_hour_rep_1,1,2026-03-08T11:27:28.967Z,rush_hour,traditional,20360398,300,0.2,1,6,46,2.6,431.18,23.6,235,0,48,0,12,0,18,13,300
campaign_2026-03-08T11-27-30-544Z,rush_hour_rep_1,1,2026-03-08T11:27:28.978Z,rush_hour,ai,20360398,300,0.2,1,6,17,7.8,441.14,2.7,224,1,22.9,10.7,28,2,13,39,300
campaign_2026-03-08T11-27-30-544Z,rush_hour_rep_2,2,2026-03-08T11:27:28.992Z,rush_hour,traditional,20360495,300,0.2,1,6,43,3.2,442.73,28.4,234,0,44.2,0,15,0,17,16,300
campaign_2026-03-08T11-27-30-544Z,rush_hour_rep_2,2,2026-03-08T11:27:29.004Z,rush_hour,ai,20360495,300,0.2,1,6,18.8,7.6,443.4,2.8,221,0,31.4,24,22,1,20,38,300
campaign_2026-03-08T11-27-30-544Z,rush_hour_rep_3,3,2026-03-08T11:27:29.019Z,rush_hour,traditional,20360592,300,0.2,1,6,50.1,4.2,512.4,115.6,230,0,41.8,74.8,18,1,19,21,300
campaign_2026-03-08T11-27-30-544Z,rush_hour_rep_3,3,2026-03-08T11:27:29.030Z,rush_hour,ai,20360592,300,0.2,1,6,19.3,9.4,467.12,2.5,218,0,27.4,30.8,32,1,17,47,300
campaign_2026-03-08T11-27-30-544Z,rush_hour_rep_4,4,2026-03-08T11:27:29.044Z,rush_hour,traditional,20360689,300,0.2,1,6,39.1,4,490.97,18.2,231,2,36.8,80.2,16,2,18,20,300
campaign_2026-03-08T11-27-30-544Z,rush_hour_rep_4,4,2026-03-08T11:27:29.055Z,rush_hour,ai,20360689,300,0.2,1,6,16.2,10,466.17,3,220,0,24.6,23.9,31,2,12,50,300
campaign_2026-03-08T11-27-30-544Z,rush_hour_rep_5,5,2026-03-08T11:27:29.069Z,rush_hour,traditional,20360786,300,0.2,1,6,57.2,2.2,435.84,0,237,1,57.2,0,11,0,15,11,300
campaign_2026-03-08T11-27-30-544Z,rush_hour_rep_5,5,2026-03-08T11:27:29.079Z,rush_hour,ai,20360786,300,0.2,1,6,15.3,7.2,422.41,2.5,226,1,19,0,29,0,13,36,300
campaign_2026-03-08T11-27-30-544Z,rush_hour_rep_6,6,2026-03-08T11:27:29.091Z,rush_hour,traditional,20360883,300,0.2,1,6,58.8,1.2,403.8,0,239,1,58.8,0,6,0,17,6,300
campaign_2026-03-08T11-27-30-544Z,rush_hour_rep_6,6,2026-03-08T11:27:29.103Z,rush_hour,ai,20360883,300,0.2,1,6,18.7,8.6,461.54,2.9,222,2,24.6,19.5,31,2,14,43,300
campaign_2026-03-08T11-27-30-544Z,rush_hour_rep_7,7,2026-03-08T11:27:29.119Z,rush_hour,traditional,20360980,300,0.2,1,6,49.9,2.6,438.86,23.4,235,1,55.2,0,11,0,17,13,300
campaign_2026-03-08T11-27-30-544Z,rush_hour_rep_7,7,2026-03-08T11:27:29.131Z,rush_hour,ai,20360980,300,0.2,1,6,18.5,7.2,444.37,3.1,225,0,29.1,12.4,22,2,14,36,300
campaign_2026-03-08T11-27-30-544Z,rush_hour_rep_8,8,2026-03-08T11:27:29.146Z,rush_hour,traditional,20361077,300,0.2,1,6,58.1,2.6,461.75,79.1,237,2,54.9,0,11,0,13,13,300
campaign_2026-03-08T11-27-30-544Z,rush_hour_rep_8,8,2026-03-08T11:27:29.155Z,rush_hour,ai,20361077,300,0.2,1,6,20,9.4,477.02,2.6,222,1,27.6,14.9,33,2,11,47,300
campaign_2026-03-08T11-27-30-544Z,rush_hour_rep_9,9,2026-03-08T11:27:29.170Z,rush_hour,traditional,20361174,300,0.2,1,6,42,1.8,415.81,33,234,0,42.1,53.4,7,1,23,9,300
campaign_2026-03-08T11-27-30-544Z,rush_hour_rep_9,9,2026-03-08T11:27:29.182Z,rush_hour,ai,20361174,300,0.2,1,6,24.3,7.2,468.28,2.9,222,1,32,21.9,26,2,21,36,300
campaign_2026-03-08T11-27-30-544Z,rush_hour_rep_10,10,2026-03-08T11:27:29.195Z,rush_hour,traditional,20361271,300,0.2,1,6,46.6,2.4,427.75,0,237,2,46.6,0,12,0,15,12,300
campaign_2026-03-08T11-27-30-544Z,rush_hour_rep_10,10,2026-03-08T11:27:29.206Z,rush_hour,ai,20361271,300,0.2,1,6,20.3,8,474.24,2.8,223,0,28,21,26,4,14,40,300
campaign_2026-03-08T11-27-30-544Z,rush_hour_rep_11,11,2026-03-08T11:27:29.223Z,rush_hour,traditional,20361368,300,0.2,1,6,63.8,4,515.91,62.1,231,1,64.3,0,18,0,18,20,300
campaign_2026-03-08T11-27-30-544Z,rush_hour_rep_11,11,2026-03-08T11:27:29.235Z,rush_hour,ai,20361368,300,0.2,1,6,15.4,7,415.25,2.3,223,2,19.3,0,28,0,20,35,300
campaign_2026-03-08T11-27-30-544Z,rush_hour_rep_12,12,2026-03-08T11:27:29.250Z,rush_hour,traditional,20361465,300,0.2,1,6,50.9,1.6,407.57,0,237,0,50.9,0,8,0,18,8,300
campaign_2026-03-08T11-27-30-544Z,rush_hour_rep_12,12,2026-03-08T11:27:29.262Z,rush_hour,ai,20361465,300,0.2,1,6,24.4,6.8,454.03,2.6,225,1,33.1,0,25,0,16,34,300
campaign_2026-03-08T11-27-30-544Z,rush_hour_rep_13,13,2026-03-08T11:27:29.276Z,rush_hour,traditional,20361562,300,0.2,1,6,45.8,3.6,478.62,0,234,2,43.3,88.2,17,1,14,18,300
campaign_2026-03-08T11-27-30-544Z,rush_hour_rep_13,13,2026-03-08T11:27:29.285Z,rush_hour,ai,20361562,300,0.2,1,6,18.2,6.8,441.13,2.6,224,1,21.7,28.1,26,2,18,34,300
campaign_2026-03-08T11-27-30-544Z,rush_hour_rep_14,14,2026-03-08T11:27:29.300Z,rush_hour,traditional,20361659,300,0.2,1,6,65.3,1.6,432.43,101.8,240,0,60.5,0,7,0,12,8,300
campaign_2026-03-08T11-27-30-544Z,rush_hour_rep_14,14,2026-03-08T11:27:29.312Z,rush_hour,ai,20361659,300,0.2,1,6,22.8,8.4,474.9,2.8,221,1,27.2,31.6,34,1,17,42,300
campaign_2026-03-08T11-27-30-544Z,rush_hour_rep_15,15,2026-03-08T11:27:29.327Z,rush_hour,traditional,20361756,300,0.2,1,6,66.3,2.8,470.03,0,235,0,66.3,0,14,0,16,14,300
campaign_2026-03-08T11-27-30-544Z,rush_hour_rep_15,15,2026-03-08T11:27:29.338Z,rush_hour,ai,20361756,300,0.2,1,6,21.8,7.8,482.21,2.8,223,3,26.7,34.5,28,3,17,39,300
campaign_2026-03-08T11-27-30-544Z,rush_hour_rep_16,16,2026-03-08T11:27:29.352Z,rush_hour,traditional,20361853,300,0.2,1,6,48.5,3,456.28,0,233,0,48.3,51,14,1,19,15,300
campaign_2026-03-08T11-27-30-544Z,rush_hour_rep_16,16,2026-03-08T11:27:29.364Z,rush_hour,ai,20361853,300,0.2,1,6,20.4,8.4,456.19,3,222,0,27.6,0,31,0,14,42,300
campaign_2026-03-08T11-27-30-544Z,rush_hour_rep_17,17,2026-03-08T11:27:29.379Z,rush_hour,traditional,20361950,300,0.2,1,6,50,3.6,466.84,0,234,0,50,0,18,0,15,18,300
campaign_2026-03-08T11-27-30-544Z,rush_hour_rep_17,17,2026-03-08T11:27:29.392Z,rush_hour,ai,20361950,300,0.2,1,6,27.6,8,502.64,2.6,221,1,35.3,39.4,29,2,18,40,300
campaign_2026-03-08T11-27-30-544Z,rush_hour_rep_18,18,2026-03-08T11:27:29.407Z,rush_hour,traditional,20362047,300,0.2,1,6,56.5,2.8,455.47,0,236,0,56.5,0,14,0,14,14,300
campaign_2026-03-08T11-27-30-544Z,rush_hour_rep_18,18,2026-03-08T11:27:29.420Z,rush_hour,ai,20362047,300,0.2,1,6,21,7.4,461.02,2.7,225,1,26.1,48.6,28,1,14,37,300
campaign_2026-03-08T11-27-30-544Z,rush_hour_rep_19,19,2026-03-08T11:27:29.435Z,rush_hour,traditional,20362144,300,0.2,1,6,58.3,3,466.53,65.8,234,0,58,0,14,0,17,15,300
campaign_2026-03-08T11-27-30-544Z,rush_hour_rep_19,19,2026-03-08T11:27:29.446Z,rush_hour,ai,20362144,300,0.2,1,6,19.3,8,460.73,2.7,222,1,27.4,30.2,26,2,18,40,300
campaign_2026-03-08T11-27-30-544Z,rush_hour_rep_20,20,2026-03-08T11:27:29.460Z,rush_hour,traditional,20362241,300,0.2,1,6,43,2.8,442.04,37.7,233,0,52.6,12.2,9,2,20,14,300
campaign_2026-03-08T11-27-30-544Z,rush_hour_rep_20,20,2026-03-08T11:27:29.471Z,rush_hour,ai,20362241,300,0.2,1,6,19.1,8.4,467.69,2.8,219,1,29.9,27.7,24,3,21,42,300
campaign_2026-03-08T11-27-30-544Z,rush_hour_rep_21,21,2026-03-08T11:27:29.487Z,rush_hour,traditional,20362338,300,0.2,1,6,52.7,2.2,456.42,69.4,236,0,52.2,47.4,8,2,17,11,300
campaign_2026-03-08T11-27-30-544Z,rush_hour_rep_21,21,2026-03-08T11:27:29.498Z,rush_hour,ai,20362338,300,0.2,1,6,23.5,6.6,450.37,2.9,227,3,32.3,0,24,0,13,33,300
campaign_2026-03-08T11-27-30-544Z,rush_hour_rep_22,22,2026-03-08T11:27:29.514Z,rush_hour,traditional,20362435,300,0.2,1,6,50.9,2.8,449.35,33.4,236,0,54.1,0,12,0,15,14,300
campaign_2026-03-08T11-27-30-544Z,rush_hour_rep_22,22,2026-03-08T11:27:29.526Z,rush_hour,ai,20362435,300,0.2,1,6,20.1,8.2,461.12,2.5,224,1,26.6,26.2,30,1,12,41,300
campaign_2026-03-08T11-27-30-544Z,rush_hour_rep_23,23,2026-03-08T11:27:29.540Z,rush_hour,traditional,20362532,300,0.2,1,6,45.3,4,479.07,41.4,231,0,45.2,53.8,18,1,19,20,300
campaign_2026-03-08T11-27-30-544Z,rush_hour_rep_23,23,2026-03-08T11:27:29.551Z,rush_hour,ai,20362532,300,0.2,1,6,17.1,7.4,449.64,2.7,224,0,28.3,33.4,20,2,15,37,300
campaign_2026-03-08T11-27-30-544Z,rush_hour_rep_24,24,2026-03-08T11:27:29.566Z,rush_hour,traditional,20362629,300,0.2,1,6,51.6,2.6,442.93,32.6,236,0,53.5,0,12,0,15,13,300
campaign_2026-03-08T11-27-30-544Z,rush_hour_rep_24,24,2026-03-08T11:27:29.576Z,rush_hour,ai,20362629,300,0.2,1,6,20.2,7.2,447.85,2.8,223,0,29.2,26.6,24,1,18,36,300
campaign_2026-03-08T11-27-30-544Z,rush_hour_rep_25,25,2026-03-08T11:27:29.591Z,rush_hour,traditional,20362726,300,0.2,1,6,37.6,3.2,437.41,40.3,235,0,37.6,0,14,0,14,16,300
campaign_2026-03-08T11-27-30-544Z,rush_hour_rep_25,25,2026-03-08T11:27:29.603Z,rush_hour,ai,20362726,300,0.2,1,6,23.9,7,498.92,3.2,224,1,32.7,60.7,20,3,18,35,300
campaign_2026-03-08T11-27-30-544Z,rush_hour_rep_26,26,2026-03-08T11:27:29.615Z,rush_hour,traditional,20362823,300,0.2,1,6,46.3,2.8,441.49,66.3,233,0,43.4,0,12,0,20,14,300
campaign_2026-03-08T11-27-30-544Z,rush_hour_rep_26,26,2026-03-08T11:27:29.626Z,rush_hour,ai,20362823,300,0.2,1,6,14.4,10,466.91,2.7,217,1,25.6,26.8,24,4,16,50,300
campaign_2026-03-08T11-27-30-544Z,rush_hour_rep_27,27,2026-03-08T11:27:29.641Z,rush_hour,traditional,20362920,300,0.2,1,6,50.3,2.6,435.78,0,234,1,50.3,0,13,0,20,13,300
campaign_2026-03-08T11-27-30-544Z,rush_hour_rep_27,27,2026-03-08T11:27:29.653Z,rush_hour,ai,20362920,300,0.2,1,6,24.4,7,464.2,3,224,0,31.7,30.8,26,1,17,35,300
campaign_2026-03-08T11-27-30-544Z,rush_hour_rep_28,28,2026-03-08T11:27:29.666Z,rush_hour,traditional,20363017,300,0.2,1,6,38.7,2.2,428.33,0,237,1,35.6,70.4,10,1,17,11,300
campaign_2026-03-08T11-27-30-544Z,rush_hour_rep_28,28,2026-03-08T11:27:29.678Z,rush_hour,ai,20363017,300,0.2,1,6,18.4,9.2,459.64,2.8,218,0,29.3,26.6,28,1,21,46,300
campaign_2026-03-08T11-27-30-544Z,rush_hour_rep_29,29,2026-03-08T11:27:29.691Z,rush_hour,traditional,20363114,300,0.2,1,6,46.2,1.8,430.19,96.4,236,2,36.2,68.6,7,1,19,9,300
campaign_2026-03-08T11-27-30-544Z,rush_hour_rep_29,29,2026-03-08T11:27:29.703Z,rush_hour,ai,20363114,300,0.2,1,6,18.1,6.2,439.42,2.6,226,1,22.5,32.9,22,2,18,31,300
campaign_2026-03-08T11-27-30-544Z,rush_hour_rep_30,30,2026-03-08T11:27:29.717Z,rush_hour,traditional,20363211,300,0.2,1,6,40,5.6,511.47,0,230,3,38.4,82.6,27,1,13,28,300
campaign_2026-03-08T11-27-30-544Z,rush_hour_rep_30,30,2026-03-08T11:27:29.728Z,rush_hour,ai,20363211,300,0.2,1,6,18.2,9.2,463.7,2.5,218,0,26.9,54.2,29,1,18,46,300
campaign_2026-03-08T11-27-30-544Z,accident_rep_1,1,2026-03-08T11:27:29.742Z,accident,traditional,20460398,300,0.2,1,6,67.3,2,189.15,52.3,63,0,74.7,0,7,0,14,10,300
campaign_2026-03-08T11-27-30-544Z,accident_rep_1,1,2026-03-08T11:27:29.750Z,accident,ai,20460398,300,0.2,1,6,34,4.6,212.71,2.5,60,0,44.2,73.8,16,1,7,23,300
campaign_2026-03-08T11-27-30-544Z,accident_rep_2,2,2026-03-08T11:27:29.761Z,accident,traditional,20460495,300,0.2,1,6,67,1.8,179.38,72.6,66,0,66.6,0,8,0,9,9,300
campaign_2026-03-08T11-27-30-544Z,accident_rep_2,2,2026-03-08T11:27:29.766Z,accident,ai,20460495,300,0.2,1,6,31.6,3.8,174.5,2.7,61,0,50,0,12,0,9,19,300
campaign_2026-03-08T11-27-30-544Z,accident_rep_3,3,2026-03-08T11:27:29.773Z,accident,traditional,20460592,300,0.2,1,6,75.2,2.4,209.35,0,64,0,75.2,0,12,0,10,12,300
campaign_2026-03-08T11-27-30-544Z,accident_rep_3,3,2026-03-08T11:27:29.778Z,accident,ai,20460592,300,0.2,1,6,36.1,6,238.62,3.9,57,1,40.3,34,26,1,6,30,300
campaign_2026-03-08T11-27-30-544Z,accident_rep_4,4,2026-03-08T11:27:29.784Z,accident,traditional,20460689,300,0.2,1,6,78,1.2,160.67,22.6,67,0,90,0,5,0,10,6,300
campaign_2026-03-08T11-27-30-544Z,accident_rep_4,4,2026-03-08T11:27:29.789Z,accident,ai,20460689,300,0.2,1,6,26.3,6.2,200.19,3.5,56,1,38.9,0,21,0,7,31,300
