timestamp,scenario,mode,repetition,seed,avg_wait_time,flow_rate,co2_emissions,emergency_response_time,total_collisions,collision_avoided,vehicles_completed
2026-03-14T16:49:04.452Z,accident,traditional,4,20460689,33.8,2.3,85.49,0,36,0,7
2026-03-14T16:49:04.459Z,accident,ai,4,20460689,15.5,4,80.09,2,35,1,12
2026-03-14T16:49:04.465Z,accident,rl,4,20460689,40.1,5.3,137.62,61,33,0,16
2026-03-14T16:49:04.470Z,accident,traditional,5,20460786,38.7,0.7,67.13,0,38,0,2
2026-03-14T16:49:04.476Z,accident,ai,5,20460786,29.5,3.7,96.42,2,35,0,11
2026-03-14T16:49:04.481Z,accident,rl,5,20460786,36.9,3.7,112.66,65,34,0,11
2026-03-14T16:49:04.486Z,accident,traditional,6,20460883,69.5,1.3,84.78,0,33,0,4
2026-03-14T16:49:04.492Z,accident,ai,6,20460883,23.5,5.3,102.71,2.5,33,1,16
2026-03-14T16:49:04.497Z,accident,rl,6,20460883,40,2.7,94.54,0,35,0,8
2026-03-14T16:49:04.502Z,accident,traditional,7,20460980,78.4,1,85.46,0,37,1,3
2026-03-14T16:49:04.507Z,accident,ai,7,20460980,24,5.7,106.99,3.2,32,1,17
2026-03-14T16:49:04.512Z,accident,rl,7,20460980,41.1,1.7,82.33,0,37,0,5
2026-03-14T16:49:04.518Z,accident,traditional,8,20461077,55.6,1.7,90.51,39.4,35,0,5
2026-03-14T16:49:04.523Z,accident,ai,8,20461077,13.7,6,87.43,2.6,32,0,18
2026-03-14T16:49:04.529Z,accident,rl,8,20461077,35.4,2,93.75,67.4,36,0,6
2026-03-14T16:49:04.534Z,accident,traditional,9,20461174,63.9,2,111.73,85.9,35,0,6
2026-03-14T16:49:04.540Z,accident,ai,9,20461174,21.5,6.7,122.12,2.4,31,1,20
2026-03-14T16:49:04.545Z,accident,rl,9,20461174,35.4,1.7,85.87,112.8,37,0,5
2026-03-14T16:49:04.551Z,accident,traditional,10,20461271,64,1,78.18,0,36,1,3
2026-03-14T16:49:04.557Z,accident,ai,10,20461271,35.2,7,181.38,3,29,0,21
2026-03-14T16:49:04.564Z,accident,rl,10,20461271,38.8,2.7,111.05,0,35,0,8
2026-03-14T16:49:04.570Z,emergency,traditional,1,20560398,57,2,96.5,0,35,0,6
2026-03-14T16:49:04.576Z,emergency,ai,1,20560398,18.6,8.7,116.12,2.7,29,0,26
2026-03-14T16:49:04.583Z,emergency,rl,1,20560398,37.4,6,151.73,27,30,0,18
2026-03-14T16:49:04.588Z,emergency,traditional,2,20560495,46.3,2,96.54,76,34,0,6
2026-03-14T16:49:04.593Z,emergency,ai,2,20560495,20.7,8.7,133.45,3.3,27,0,26
2026-03-14T16:49:04.599Z,emergency,rl,2,20560495,34.1,5,126.48,44,30,0,15
2026-03-14T16:49:04.605Z,emergency,traditional,3,20560592,63.4,2.7,118.12,48.8,32,0,8
2026-03-14T16:49:04.611Z,emergency,ai,3,20560592,17.8,10.3,124.17,2.7,26,0,31
2026-03-14T16:49:04.617Z,emergency,rl,3,20560592,29.2,2.3,89.61,25.3,38,0,7
2026-03-14T16:49:04.624Z,emergency,traditional,4,20560689,76.7,2.7,131.17,62.2,31,0,8
2026-03-14T16:49:04.630Z,emergency,ai,4,20560689,17.1,9.7,117.29,3,27,0,29
2026-03-14T16:49:04.636Z,emergency,rl,4,20560689,42.8,3.7,116.74,70.8,34,0,11
2026-03-14T16:49:04.643Z,emergency,traditional,5,20560786,74.6,1.3,92.59,15.2,36,0,4
2026-03-14T16:49:04.649Z,emergency,ai,5,20560786,10.7,9.3,104.94,3.1,27,0,28
2026-03-14T16:49:04.656Z,emergency,rl,5,20560786,43.1,5.7,155.56,49.4,30,0,17
2026-03-14T16:49:04.664Z,emergency,traditional,6,20560883,81.1,2,122.65,75.9,35,1,6
2026-03-14T16:49:04.670Z,emergency,ai,6,20560883,10.4,10,94.73,2.9,26,0,30
2026-03-14T16:49:04.678Z,emergency,rl,6,20560883,46.7,3.7,136.33,51.2,34,0,11
2026-03-14T16:49:04.684Z,emergency,traditional,7,20560980,47.8,3.7,126.82,50.9,29,1,11
2026-03-14T16:49:04.690Z,emergency,ai,7,20560980,12.9,8,103.09,2.7,27,0,24
2026-03-14T16:49:04.696Z,emergency,rl,7,20560980,54.2,1.7,94.93,41.5,35,0,5
2026-03-14T16:49:04.703Z,emergency,traditional,8,20561077,71.6,3.3,178.68,41,34,1,10
2026-03-14T16:49:04.709Z,emergency,ai,8,20561077,23.3,10.3,174.57,3,27,0,31
2026-03-14T16:49:04.716Z,emergency,rl,8,20561077,47.7,2.7,113.37,50.8,34,0,8
2026-03-14T16:49:04.723Z,emergency,traditional,9,20561174,46.8,1.7,84.14,48.3,32,0,5
2026-03-14T16:49:04.728Z,emergency,ai,9,20561174,15.5,7.7,111.68,2.8,29,0,23
2026-03-14T16:49:04.735Z,emergency,rl,9,20561174,32.8,4.3,114.1,43.8,31,0,13
2026-03-14T16:49:04.740Z,emergency,traditional,10,20561271,60.9,3,136.73,65.4,34,0,9
2026-03-14T16:49:04.745Z,emergency,ai,10,20561271,14.4,10.7,150.37,2.8,26,0,32
2026-03-14T16:49:04.752Z,emergency,rl,10,20561271,56.5,3.7,141.22,51,33,0,11
